player,season,league,team,position,outfielder_goalkeeper,age,country,weekly_gross_base_salary_gbp,annual_gross_base_salary_gbp,adj_current_gross_base_salary_gbp,estimated_gross_total_gbp,current_contract_status,current_contract_expiration,current_contract_length
Sebastián Cristóforo,2019-2020,Serie A,Fiorentina,Midfielder,Outfielder,26,Uruguay,22513,1170689,1170689,,nan,,
Szymon Zurkowski,2019-2020,Serie A,Fiorentina,Midfielder,Outfielder,21,Poland,11083,576339,576339,,nan,,
Tòfol Montiel,2019-2020,Serie A,Fiorentina,Forward,Outfielder,19,Spain,1558,81047,81047,,nan,,
Valentin Eysseric,2019-2020,Serie A,Fiorentina,Forward,Outfielder,27,France,25630,1332784,1332784,,nan,,
Adama Soumaoro,2019-2020,Serie A,Genoa,Defender,Outfielder,27,France,24937,1296763,1296763,,nan,,
Andrea Favilli,2019-2020,Serie A,Genoa,Forward,Outfielder,22,Italy,22513,1170689,1170689,,nan,,
Andrea Masiello,2019-2020,Serie A,Genoa,Defender,Outfielder,33,Italy,16105,837492,837492,,nan,,
Andrea Pinamonti,2019-2020,Serie A,Genoa,Forward,Outfielder,20,Italy,38445,1999176,1999176,,nan,,
Antonio Barreca,2019-2020,Serie A,Genoa,Defender,Outfielder,24,Italy,18876,981577,981577,,nan,,
Antonio Sanabria,2019-2020,Serie A,Genoa,Forward,Outfielder,23,Paraguay,35328,1837081,1837081,,nan,,
Christian Kouamé,2019-2020,Serie A,Genoa,Forward,Outfielder,21,Cote d'Ivoire,14374,747439,747439,,nan,,
Cristian Romero,2019-2020,Serie A,Genoa,Defender,Outfielder,21,Argentina,28920,1503885,1503885,,nan,,
Cristián Zapata,2019-2020,Serie A,Genoa,Defender,Outfielder,32,Colombia,38445,1999176,1999176,,nan,,
Davide Biraschi,2019-2020,Serie A,Genoa,Defender,Outfielder,25,Italy,14374,747439,747439,,nan,,
Domenico Criscito,2019-2020,Serie A,Genoa,Defender,Outfielder,32,Italy,38445,1999176,1999176,,nan,,
Edoardo Goldaniga,2019-2020,Serie A,Genoa,Defender,Outfielder,25,Italy,16105,837492,837492,,nan,,
Federico Marchetti,2019-2020,Serie A,Genoa,Goalkeeper,Goalkeeper,36,Italy,22513,1170689,1170689,,nan,,
Filip Jagiello,2019-2020,Serie A,Genoa,Midfielder,Outfielder,22,Poland,5541,288169,288169,,nan,,
Francesco Cassata,2019-2020,Serie A,Genoa,Midfielder,Outfielder,22,Italy,9697,504296,504296,,nan,,
Goran Pandev,2019-2020,Serie A,Genoa,Forward,Outfielder,36,North Macedonia,11256,585344,585344,,nan,,
Iago Falque,2019-2020,Serie A,Genoa,Forward,Outfielder,30,Spain,54551,2836669,2836669,,nan,,
Ionut Radu,2019-2020,Serie A,Genoa,Goalkeeper,Goalkeeper,22,Romania,25630,1332784,1332784,,nan,,
Ivan Radovanovic,2019-2020,Serie A,Genoa,Midfielder,Outfielder,31,Serbia,19222,999588,999588,,nan,,
Jandrei,2019-2020,Serie A,Genoa,Goalkeeper,Goalkeeper,26,Brazil,7793,405238,405238,,nan,,
Jawad El Yamiq,2019-2020,Serie A,Genoa,Defender,Outfielder,27,Morocco,9697,504296,504296,,nan,,
Kevin Agudelo,2019-2020,Serie A,Genoa,Midfielder,Outfielder,20,Colombia,7966,414243,414243,,nan,,
Lasse Schöne,2019-2020,Serie A,Genoa,Midfielder,Outfielder,33,Denmark,33250,1729017,1729017,,nan,,
Lukas Lerager,2019-2020,Serie A,Genoa,Midfielder,Outfielder,26,Denmark,22513,1170689,1170689,,nan,,
Marko Pajac,2019-2020,Serie A,Genoa,Defender,Outfielder,26,Croatia,9697,504296,504296,,nan,,
Mattia Destro,2019-2020,Serie A,Genoa,Forward,Outfielder,28,Italy,64076,3331961,3331961,,nan,,
Mattia Perin,2019-2020,Serie A,Genoa,Goalkeeper,Goalkeeper,27,Italy,73774,3836257,3836257,,nan,,
Paolo Ghiglione,2019-2020,Serie A,Genoa,Defender,Outfielder,22,Italy,9697,504296,504296,,nan,,
Peter Ankersen,2019-2020,Serie A,Genoa,Defender,Outfielder,28,Denmark,11083,576339,576339,,nan,,
Riccardo Saponara,2019-2020,Serie A,Genoa,Forward,Outfielder,27,Italy,19915,1035609,1035609,,nan,,
Rok Vodisek,2019-2020,Serie A,Genoa,Goalkeeper,Goalkeeper,20,Slovenia,6407,333196,333196,,nan,,
Sandro,2019-2020,Serie A,Genoa,Midfielder,Outfielder,30,Brazil,28920,1503885,1503885,,nan,,
Sebastian Eriksson,2019-2020,Serie A,Genoa,Midfielder,Outfielder,31,Sweden,8138,423249,423249,,nan,,
Sinan Gümüs,2019-2020,Serie A,Genoa,Forward,Outfielder,25,Germany,17837,927545,927545,,nan,,
Stefano Sturaro,2019-2020,Serie A,Genoa,Midfielder,Outfielder,26,Italy,26669,1386816,1386816,,nan,,
Valon Behrami,2019-2020,Serie A,Genoa,Midfielder,Outfielder,34,Switzerland,15239,792466,792466,,nan,,
Alan Empereur,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,25,Brazil,7966,414243,414243,,nan,,
Alessandro Berardi,2019-2020,Serie A,Hellas Verona,Goalkeeper,Goalkeeper,28,Italy,4849,252148,252148,,nan,,
Alessandro Crescenzi,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,27,Italy,7966,414243,414243,,nan,,
Amir Rrahmani,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,25,Kosovo,6753,351206,351206,,nan,,
Andrea Danzi,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,20,Italy,5714,297174,297174,,nan,,
Antonio Di Gaudio,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,30,Italy,12815,666392,666392,,nan,,
Boris Radunović,2019-2020,Serie A,Hellas Verona,Goalkeeper,Goalkeeper,23,Serbia,6407,333196,333196,,nan,,
Boris Radunović,2019-2020,Serie A,Hellas Verona,Goalkeeper,Goalkeeper,23,Serbia,6407,333196,333196,,nan,,
Claud Adjapong,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,21,Italy,11256,585344,585344,,nan,,
Daniel Bessa,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,26,Italy,14374,747439,747439,,nan,,
Darko Lazovic,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,28,Serbia,16105,837492,837492,,nan,,
Davide Faraoni,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,27,Italy,9697,504296,504296,,nan,,
Eddie Salcedo,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,17,Italy,17663,918540,918540,,nan,,
Emmanuel Badu,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,28,Ghana,16105,837492,837492,,nan,,
Fabio Borini,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,28,Italy,80181,4169453,4169453,,nan,,
Federico Dimarco,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,22,Italy,6407,333196,333196,,nan,,
Gennaro Tutino,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,23,Italy,9697,504296,504296,,nan,,
Giampaolo Pazzini,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,35,Italy,41735,2170277,2170277,,nan,,
Koray Günter,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,25,Germany,9697,504296,504296,,nan,,
Liam Henderson,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,23,Scotland,9697,504296,504296,,nan,,
Lubomir Tupta,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,21,Slovakia,3810,198116,198116,,nan,,
Lucas Felippe,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,19,Brazil,692,36021,36021,,nan,,
Luigi Vitale,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,31,Italy,9697,504296,504296,,nan,,
Marash Kumbulla,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,19,Albania,1558,81047,81047,,nan,,
Marco Silvestri,2019-2020,Serie A,Hellas Verona,Goalkeeper,Goalkeeper,28,Italy,9697,504296,504296,,nan,,
Mariusz Stepinski,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,24,Poland,19222,999588,999588,,nan,,
Matteo Lovato,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,19,Italy,1212,63037,63037,,nan,,
Matteo Pessina,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,22,Italy,6407,333196,333196,,nan,,
Mattia Zaccagni,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,24,Italy,12815,666392,666392,,nan,,
Miguel Veloso,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,33,Portugal,12815,666392,666392,,nan,,
Pawel Dawidowicz,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,24,Poland,6753,351206,351206,,nan,,
Salvatore Bocchetti,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,32,Italy,11083,576339,576339,,nan,,
Samuel Di Carmine,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,30,Italy,25630,1332784,1332784,,nan,,
Sofyan Amrabat,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,23,Morocco,6753,351206,351206,,nan,,
Valentin Eysseric,2019-2020,Serie A,Hellas Verona,Forward,Outfielder,27,France,25630,1332784,1332784,,nan,,
Valerio Verre,2019-2020,Serie A,Hellas Verona,Midfielder,Outfielder,25,Italy,12815,666392,666392,,nan,,
Wesley,2019-2020,Serie A,Hellas Verona,Defender,Outfielder,19,Brazil,5541,288169,288169,,nan,,
Alessandro Bastoni,2019-2020,Serie A,Inter Milan,Defender,Outfielder,20,Italy,9697,504296,504296,,nan,,
Alexis Sánchez,2019-2020,Serie A,Inter Milan,Forward,Outfielder,30,Chile,111007,5772397,5772397,,nan,,
Andrea Ranocchia,2019-2020,Serie A,Inter Milan,Defender,Outfielder,31,Italy,57668,2998764,2998764,,nan,,
Antonio Candreva,2019-2020,Serie A,Inter Milan,Forward,Outfielder,32,Italy,96287,5006946,5006946,,nan,,
Ashley Young,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,34,England,66673,3467040,3467040,,nan,,
Borja Valero,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,34,Spain,80181,4169453,4169453,,nan,,
Christian Eriksen,2019-2020,Serie A,Inter Milan,Forward,Outfielder,27,Denmark,166598,8663098,8663098,,nan,,
Cristiano Biraghi,2019-2020,Serie A,Inter Milan,Defender,Outfielder,27,Italy,64076,3331961,3331961,,nan,,
Daniele Padelli,2019-2020,Serie A,Inter Milan,Goalkeeper,Goalkeeper,33,Italy,16105,837492,837492,,nan,,
Danilo D'Ambrosio,2019-2020,Serie A,Inter Milan,Defender,Outfielder,31,Italy,64076,3331961,3331961,,nan,,
Diego Godín,2019-2020,Serie A,Inter Milan,Defender,Outfielder,33,Uruguay,111007,5772397,5772397,,nan,,
Federico Dimarco,2019-2020,Serie A,Inter Milan,Defender,Outfielder,21,Italy,6407,333196,333196,,nan,,
Kwadwo Asamoah,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,30,Ghana,96287,5006946,5006946,,nan,,
Lautaro Martínez,2019-2020,Serie A,Inter Milan,Forward,Outfielder,22,Argentina,48144,2503473,2503473,,nan,,
Lorenzo Pirola,2019-2020,Serie A,Inter Milan,Defender,Outfielder,17,Italy,5195,270159,270159,,nan,,
Lucien Agoume,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,17,France,4502,234137,234137,,nan,,
Marcelo Brozovic,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,26,Croatia,112219,5835434,5835434,,nan,,
Matteo Politano,2019-2020,Serie A,Inter Milan,Forward,Outfielder,26,Italy,51260,2665568,2665568,,nan,,
Matías Vecino,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,28,Uruguay,80181,4169453,4169453,,nan,,
Milan Skriniar,2019-2020,Serie A,Inter Milan,Defender,Outfielder,24,Slovakia,96287,5006946,5006946,,nan,,
Nicolò Barella,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,22,Italy,80181,4169453,4169453,,nan,,
Roberto Gagliardini,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,25,Italy,48144,2503473,2503473,,nan,,
Romelu Lukaku,2019-2020,Serie A,Inter Milan,Forward,Outfielder,26,Belgium,166598,8663098,8663098,,nan,,
Samir Handanovic,2019-2020,Serie A,Inter Milan,Goalkeeper,Goalkeeper,35,Slovenia,102694,5340142,5340142,,nan,,
Sebastiano Esposito,2019-2020,Serie A,Inter Milan,Forward,Outfielder,17,Italy,3290,171100,171100,,nan,,
Stefan de Vrij,2019-2020,Serie A,Inter Milan,Defender,Outfielder,27,Netherlands,121918,6339731,6339731,,nan,,
Stefano Sensi,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,24,Italy,57668,2998764,2998764,,nan,,
Tommaso Berni,2019-2020,Serie A,Inter Milan,Goalkeeper,Goalkeeper,36,Italy,6407,333196,333196,,nan,,
Valentino Lazaro,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,23,Austria,33250,1729017,1729017,,nan,,
Victor Moses,2019-2020,Serie A,Inter Milan,Midfielder,Outfielder,29,Nigeria,55590,2890701,2890701,,nan,,
Aaron Ramsey,2019-2020,Serie A,Juventus,Midfielder,Outfielder,28,Wales,155341,8077754,8077754,,nan,,
Adrien Rabiot,2019-2020,Serie A,Juventus,Midfielder,Outfielder,24,France,155341,8077754,8077754,,nan,,
Alex Sandro,2019-2020,Serie A,Juventus,Defender,Outfielder,28,Brazil,160363,8338907,8338907,,nan,,
Blaise Matuidi,2019-2020,Serie A,Juventus,Midfielder,Outfielder,32,France,112219,5835434,5835434,,nan,,
Carlo Pinsoglio,2019-2020,Serie A,Juventus,Goalkeeper,Goalkeeper,29,Italy,9697,504296,504296,,nan,,
Cristiano Ronaldo,2019-2020,Serie A,Juventus,Forward,Outfielder,34,Portugal,994219,51699427,51699427,,nan,,
Daniele Rugani,2019-2020,Serie A,Juventus,Defender,Outfielder,25,Italy,112219,5835434,5835434,,nan,,
Danilo,2019-2020,Serie A,Juventus,Defender,Outfielder,28,Brazil,17837,927545,927545,,nan,,
Douglas Costa,2019-2020,Serie A,Juventus,Forward,Outfielder,28,Brazil,192401,10004888,10004888,,nan,,
Emre Can,2019-2020,Serie A,Juventus,Midfielder,Outfielder,25,Germany,160363,8338907,8338907,,nan,,
Federico Bernardeschi,2019-2020,Serie A,Juventus,Forward,Outfielder,25,Italy,128325,6672927,6672927,,nan,,
Gianluigi Buffon,2019-2020,Serie A,Juventus,Goalkeeper,Goalkeeper,41,Italy,48144,2503473,2503473,,nan,,
Giorgio Chiellini,2019-2020,Serie A,Juventus,Defender,Outfielder,35,Italy,112219,5835434,5835434,,nan,,
Gonzalo Higuaín,2019-2020,Serie A,Juventus,Forward,Outfielder,31,Argentina,240545,12508361,12508361,,nan,,
Juan Cuadrado,2019-2020,Serie A,Juventus,Forward,Outfielder,31,Colombia,112219,5835434,5835434,,nan,,
Leonardo Bonucci,2019-2020,Serie A,Juventus,Defender,Outfielder,32,Italy,176469,9176400,9176400,,nan,,
Mario Mandzukic,2019-2020,Serie A,Juventus,Forward,Outfielder,33,Croatia,192401,10004888,10004888,,nan,,
Marko Pjaca,2019-2020,Serie A,Juventus,Forward,Outfielder,24,Croatia,64076,3331961,3331961,,nan,,
Matthijs de Ligt,2019-2020,Serie A,Juventus,Defender,Outfielder,20,Netherlands,177681,9239437,9239437,,nan,,
Mattia De Sciglio,2019-2020,Serie A,Juventus,Defender,Outfielder,26,Italy,96287,5006946,5006946,,nan,,
Mattia Perin,2019-2020,Serie A,Juventus,Goalkeeper,Goalkeeper,26,Italy,73774,3836257,3836257,,nan,,
Merih Demiral,2019-2020,Serie A,Juventus,Defender,Outfielder,21,Turkey,57668,2998764,2998764,,nan,,
Miralem Pjanic,2019-2020,Serie A,Juventus,Midfielder,Outfielder,29,Bosnia-Herzegovina,208506,10842381,10842381,,nan,,
Paulo Dybala,2019-2020,Serie A,Juventus,Forward,Outfielder,25,Argentina,234137,12175165,12175165,,nan,,
Rodrigo Bentancur,2019-2020,Serie A,Juventus,Midfielder,Outfielder,22,Uruguay,80181,4169453,4169453,,nan,,
Sami Khedira,2019-2020,Serie A,Juventus,Midfielder,Outfielder,32,Germany,192401,10004888,10004888,,nan,,
Wojciech Szczesny,2019-2020,Serie A,Juventus,Goalkeeper,Goalkeeper,29,Poland,112219,5835434,5835434,,nan,,
Adam Marusic,2019-2020,Serie A,Lazio,Midfielder,Outfielder,26,Montenegro,28920,1503885,1503885,,nan,,
André Anderson,2019-2020,Serie A,Lazio,Forward,Outfielder,19,Italy,8658,450265,450265,,nan,,
Bastos,2019-2020,Serie A,Lazio,Defender,Outfielder,28,Angola,32038,1665980,1665980,,nan,,
Bobby Adekanye,2019-2020,Serie A,Lazio,Forward,Outfielder,20,Netherlands,11083,576339,576339,,nan,,
Ciro Immobile,2019-2020,Serie A,Lazio,Forward,Outfielder,29,Italy,80181,4169453,4169453,,nan,,
Danilo Cataldi,2019-2020,Serie A,Lazio,Midfielder,Outfielder,25,Italy,35328,1837081,1837081,,nan,,
Denis Vavro,2019-2020,Serie A,Lazio,Defender,Outfielder,23,Slovakia,22166,1152678,1152678,,nan,,
Djavan Anderson,2019-2020,Serie A,Lazio,Midfielder,Outfielder,24,Netherlands,3290,171100,171100,,nan,,
Felipe Caicedo,2019-2020,Serie A,Lazio,Forward,Outfielder,31,Ecuador,54551,2836669,2836669,,nan,,
Francesco Acerbi,2019-2020,Serie A,Lazio,Defender,Outfielder,31,Italy,48144,2503473,2503473,,nan,,
Guido Guerrieri,2019-2020,Serie A,Lazio,Goalkeeper,Goalkeeper,23,Italy,9697,504296,504296,,nan,,
Ivan Vargic,2019-2020,Serie A,Lazio,Goalkeeper,Goalkeeper,32,Croatia,28920,1503885,1503885,,nan,,
Joaquín Correa,2019-2020,Serie A,Lazio,Forward,Outfielder,25,Argentina,48144,2503473,2503473,,nan,,
Jony,2019-2020,Serie A,Lazio,Forward,Outfielder,28,Spain,24417,1269747,1269747,,nan,,
Jordan Lukaku,2019-2020,Serie A,Lazio,Defender,Outfielder,25,Belgium,32038,1665980,1665980,,nan,,
Jorge Silva,2019-2020,Serie A,Lazio,Defender,Outfielder,20,Portugal,1212,63037,63037,,nan,,
Joseph Marie Minala,2019-2020,Serie A,Lazio,Midfielder,Outfielder,23,Cameroon,12815,666392,666392,,nan,,
Lucas Leiva,2019-2020,Serie A,Lazio,Midfielder,Outfielder,32,Brazil,73774,3836257,3836257,,nan,,
Luis Alberto,2019-2020,Serie A,Lazio,Forward,Outfielder,26,Spain,57668,2998764,2998764,,nan,,
Luiz Felipe,2019-2020,Serie A,Lazio,Defender,Outfielder,22,Brazil,25630,1332784,1332784,,nan,,
Manuel Lazzari,2019-2020,Serie A,Lazio,Midfielder,Outfielder,25,Italy,48144,2503473,2503473,,nan,,
Marco Parolo,2019-2020,Serie A,Lazio,Midfielder,Outfielder,34,Italy,44853,2332372,2332372,,nan,,
Nicolò Armini,2019-2020,Serie A,Lazio,Defender,Outfielder,18,Italy,346,18010,18010,,nan,,
Patric,2019-2020,Serie A,Lazio,Defender,Outfielder,26,Spain,32038,1665980,1665980,,nan,,
Ricardo Kishna,2019-2020,Serie A,Lazio,Forward,Outfielder,24,Netherlands,12815,666392,666392,,nan,,
Riza Durmisi,2019-2020,Serie A,Lazio,Defender,Outfielder,25,Denmark,32038,1665980,1665980,,nan,,
Senad Lulic,2019-2020,Serie A,Lazio,Midfielder,Outfielder,33,Bosnia-Herzegovina,44853,2332372,2332372,,nan,,
Sergej Milinkovic-Savic,2019-2020,Serie A,Lazio,Midfielder,Outfielder,24,Serbia,80181,4169453,4169453,,nan,,
Silvio Proto,2019-2020,Serie A,Lazio,Goalkeeper,Goalkeeper,36,Belgium,32038,1665980,1665980,,nan,,
Stefan Radu,2019-2020,Serie A,Lazio,Defender,Outfielder,32,Romania,44853,2332372,2332372,,nan,,
Thomas Strakosha,2019-2020,Serie A,Lazio,Goalkeeper,Goalkeeper,24,Albania,38445,1999176,1999176,,nan,,
Tiago Casasola,2019-2020,Serie A,Lazio,Defender,Outfielder,24,Argentina,9697,504296,504296,,nan,,
Valon Berisha,2019-2020,Serie A,Lazio,Midfielder,Outfielder,26,Kosovo,41735,2170277,2170277,,nan,,
Alessandro Deiola,2019-2020,Serie A,Lecce,Midfielder,Outfielder,24,Italy,9697,504296,504296,,nan,,
Andrea La Mantia,2019-2020,Serie A,Lecce,Forward,Outfielder,28,Italy,22513,1170689,1170689,,nan,,
Andrea Rispoli,2019-2020,Serie A,Lecce,Defender,Outfielder,30,Italy,22513,1170689,1170689,,nan,,
Andrea Tabanelli,2019-2020,Serie A,Lecce,Midfielder,Outfielder,29,Italy,16105,837492,837492,,nan,,
Antonin Barak,2019-2020,Serie A,Lecce,Midfielder,Outfielder,25,Czech Republic,9697,504296,504296,,nan,,
Antonino Gallo,2019-2020,Serie A,Lecce,Defender,Outfielder,19,Italy,6407,333196,333196,,nan,,
Biagio Meccariello,2019-2020,Serie A,Lecce,Defender,Outfielder,28,Italy,16105,837492,837492,,nan,,
Brayan Vera,2019-2020,Serie A,Lecce,Defender,Outfielder,20,Colombia,15586,810477,810477,,nan,,
Cristian Dell'Orco,2019-2020,Serie A,Lecce,Defender,Outfielder,25,Italy,19222,999588,999588,,nan,,
Davide Riccardi,2019-2020,Serie A,Lecce,Defender,Outfielder,23,Italy,9697,504296,504296,,nan,,
Diego Farias,2019-2020,Serie A,Lecce,Forward,Outfielder,29,Brazil,22513,1170689,1170689,,nan,,
Edgaras Dubickas,2019-2020,Serie A,Lecce,Forward,Outfielder,21,Lithuania,6407,333196,333196,,nan,,
Fabio Lucioni,2019-2020,Serie A,Lecce,Defender,Outfielder,31,Italy,22513,1170689,1170689,,nan,,
Filippo Falco,2019-2020,Serie A,Lecce,Forward,Outfielder,27,Italy,25630,1332784,1332784,,nan,,
Gabriel,2019-2020,Serie A,Lecce,Goalkeeper,Goalkeeper,26,Brazil,22513,1170689,1170689,,nan,,
Gianluca Lapadula,2019-2020,Serie A,Lecce,Forward,Outfielder,29,Italy,24072,1251736,1251736,,nan,,
Gianmarco Chironi,2019-2020,Serie A,Lecce,Goalkeeper,Goalkeeper,22,Italy,692,36021,36021,,nan,,
Giannelli Imbula,2019-2020,Serie A,Lecce,Midfielder,Outfielder,26,Democratic Republic of Congo,22166,1152678,1152678,,nan,,
Giulio Donati,2019-2020,Serie A,Lecce,Defender,Outfielder,29,Italy,9524,495291,495291,,nan,,
Jacopo Petriccione,2019-2020,Serie A,Lecce,Midfielder,Outfielder,24,Italy,16105,837492,837492,,nan,,
Khouma Babacar,2019-2020,Serie A,Lecce,Forward,Outfielder,26,Senegal,32038,1665980,1665980,,nan,,
Luca Rossettini,2019-2020,Serie A,Lecce,Defender,Outfielder,34,Italy,25630,1332784,1332784,,nan,,
Luka Dumancic,2019-2020,Serie A,Lecce,Defender,Outfielder,20,Croatia,1039,54031,54031,,nan,,
Marco Bleve,2019-2020,Serie A,Lecce,Goalkeeper,Goalkeeper,23,Italy,6407,333196,333196,,nan,,
Marco Calderoni,2019-2020,Serie A,Lecce,Defender,Outfielder,30,Italy,5714,297174,297174,,nan,,
Marco Mancosu,2019-2020,Serie A,Lecce,Forward,Outfielder,31,Italy,16105,837492,837492,,nan,,
Mauro Vigorito,2019-2020,Serie A,Lecce,Goalkeeper,Goalkeeper,29,Italy,16105,837492,837492,,nan,,
Nehuén Paz,2019-2020,Serie A,Lecce,Defender,Outfielder,26,Argentina,14374,747439,747439,,nan,,
Panagiotis Tachtsidis,2019-2020,Serie A,Lecce,Midfielder,Outfielder,28,Greece,17837,927545,927545,,nan,,
Radoslav Tsonev,2019-2020,Serie A,Lecce,Midfielder,Outfielder,24,Bulgaria,9697,504296,504296,,nan,,
Riccardo Fiamozzi,2019-2020,Serie A,Lecce,Defender,Outfielder,26,Italy,12815,666392,666392,,nan,,
Riccardo Saponara,2019-2020,Serie A,Lecce,Forward,Outfielder,28,Italy,19915,1035609,1035609,,nan,,
Roberto Pierno,2019-2020,Serie A,Lecce,Defender,Outfielder,18,Italy,346,18010,18010,,nan,,
Romario Benzar,2019-2020,Serie A,Lecce,Defender,Outfielder,27,Romania,22166,1152678,1152678,,nan,,
Simone Lo Faso,2019-2020,Serie A,Lecce,Forward,Outfielder,21,Italy,6407,333196,333196,,nan,,
Yevhen Shakhov,2019-2020,Serie A,Lecce,Midfielder,Outfielder,28,Ukraine,17837,927545,927545,,nan,,
Zan Majer,2019-2020,Serie A,Lecce,Midfielder,Outfielder,27,Slovenia,15586,810477,810477,,nan,,
Alex Meret,2019-2020,Serie A,Napoli,Goalkeeper,Goalkeeper,22,Italy,32038,1665980,1665980,,nan,,
Allan,2019-2020,Serie A,Napoli,Midfielder,Outfielder,28,Brazil,64076,3331961,3331961,,nan,,
Amato Ciciretti,2019-2020,Serie A,Napoli,Forward,Outfielder,25,Italy,15412,801471,801471,,nan,,
Amin Younes,2019-2020,Serie A,Napoli,Forward,Outfielder,26,Germany,48144,2503473,2503473,,nan,,
Arkadiusz Milik,2019-2020,Serie A,Napoli,Forward,Outfielder,25,Poland,80181,4169453,4169453,,nan,,
David Ospina,2019-2020,Serie A,Napoli,Goalkeeper,Goalkeeper,31,Colombia,31171,1620954,1620954,,nan,,
Diego Demme,2019-2020,Serie A,Napoli,Midfielder,Outfielder,28,Germany,44333,2305356,2305356,,nan,,
Dries Mertens,2019-2020,Serie A,Napoli,Forward,Outfielder,32,Belgium,128325,6672927,6672927,,nan,,
Eljif Elmas,2019-2020,Serie A,Napoli,Midfielder,Outfielder,19,North Macedonia,33250,1729017,1729017,,nan,,
Elseid Hysaj,2019-2020,Serie A,Napoli,Defender,Outfielder,25,Albania,51260,2665568,2665568,,nan,,
Fabián Ruiz,2019-2020,Serie A,Napoli,Midfielder,Outfielder,23,Spain,48144,2503473,2503473,,nan,,
Faouzi Ghoulam,2019-2020,Serie A,Napoli,Defender,Outfielder,28,Algeria,76891,3998353,3998353,,nan,,
Fernando Llorente,2019-2020,Serie A,Napoli,Forward,Outfielder,34,Spain,55590,2890701,2890701,,nan,,
