Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
1,Antonio AdÃ¡n,es ESP,GK,AtlÃ©tico Madrid,es La Liga,31,1987,2,1,90,1.0,2,2.00,7,5,71.4,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,2.1,0.30,+0.1,+0.12,4,16,25.0,14,3,57.1,40.9,10,80.0,55.4,9,0,0.0,0,0.00,15.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,35,2.00,5,4,+1,+1.00,+0.32,1.6,2.4,-0.9,-0.87,-1.09,0,0,0,0,0,0,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2018-2019
2,RÃºnar Alex RÃºnarsson,is ISL,GK,Dijon,fr Ligue 1,23,1995,25,25,2250,25.0,44,1.76,96,55,56.3,7,5,13,5,20.0,2,2,0,0,0.0,Matches,2,5,0,34.9,0.35,-8.1,-0.33,185,415,44.6,628,105,41.7,37.8,203,75.4,56.3,201,17,8.5,19,0.76,15.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,65.8,90,25,0,,12,1.04,24,43,-19,-0.76,+0.01,29.3,38.7,-9.4,-0.38,+0.55,0,0,4,0,0,0,0,0,0,136,0,0,,Big-5-European-Leagues,Big5,2018-2019
3,Alisson,br BRA,GK,Liverpool,eng Premier League,25,1992,38,38,3420,38.0,22,0.58,96,74,77.1,30,7,1,21,55.3,1,0,0,1,,Matches,0,5,0,27.8,0.29,+5.8,+0.15,197,397,49.6,1055,196,27.2,32.5,213,51.6,46.3,272,22,8.1,39,1.03,16.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,2.55,89,22,+67,+1.76,,74.7,30.5,+44.2,+1.16,,0,0,1,0,0,0,0,0,0,217,1,0,100.0,Big-5-European-Leagues,Big5,2018-2019
4,Bobby Allain,fr FRA,GK,Dijon,fr Ligue 1,26,1991,13,13,1170,13.0,17,1.31,74,58,78.4,2,2,9,1,7.7,1,1,0,0,0.0,Matches,0,2,1,19.1,0.26,+3.1,+0.24,140,302,46.4,340,70,58.2,44.9,126,82.5,57.7,143,24,16.8,11,0.85,15.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,34.2,90,13,0,,25,0.62,7,17,-10,-0.77,-0.01,10.2,22.3,-12.1,-0.93,-0.55,0,1,6,0,0,0,0,0,1,78,0,0,,Big-5-European-Leagues,Big5,2018-2019
5,Sergio Ãlvarez,es ESP,GK,Celta Vigo,es La Liga,31,1986,13,13,1170,13.0,22,1.69,57,38,64.9,3,5,5,2,15.4,2,2,0,0,0.0,Matches,1,2,1,18.2,0.29,-2.8,-0.22,102,248,41.1,320,43,48.8,40.3,124,74.2,55.1,146,10,6.8,4,0.31,12.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,34.2,90,13,0,,25,1.08,23,22,+1,+0.08,+0.48,14.2,21.0,-6.8,-0.52,-0.19,0,1,0,0,0,0,0,0,1,71,0,0,,Big-5-European-Leagues,Big5,2018-2019
6,Miguel Ãngel MoyÃ¡,es ESP,GK,Real Sociedad,es La Liga,34,1984,11,11,990,11.0,11,1.00,33,22,66.7,3,2,6,2,18.2,0,0,0,0,,Matches,0,1,0,9.9,0.31,-1.1,-0.10,84,150,56.0,285,33,35.1,34.3,77,64.9,46.5,122,13,10.7,12,1.09,17.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,28.9,90,11,0,,22,1.00,9,11,-2,-0.18,-0.22,13.6,10.1,+3.6,+0.33,+0.36,0,0,1,0,0,0,0,0,0,50,0,0,,Big-5-European-Leagues,Big5,2018-2019
7,Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,25,1993,21,21,1890,21.0,17,0.81,63,51,79.4,16,3,2,11,52.4,4,4,0,0,0.0,Matches,0,1,1,19.8,0.26,+3.8,+0.18,70,127,55.1,374,95,22.7,28.3,134,31.3,35.2,172,6,3.5,14,0.67,13.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,55.3,90,21,0,,13,2.43,55,17,+38,+1.81,-0.07,49.3,19.4,+29.8,+1.42,-0.07,0,0,2,0,0,0,0,0,0,84,0,0,,Big-5-European-Leagues,Big5,2018-2019
8,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,23,1994,36,36,3240,36.0,39,1.08,117,78,67.5,20,8,8,14,38.9,2,1,1,0,50.0,Matches,0,6,0,37.2,0.31,-1.8,-0.05,185,320,57.8,893,168,22.5,29.0,257,46.3,41.5,247,17,6.9,22,0.61,15.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,1.89,61,39,+22,+0.61,-0.39,56.0,34.1,+21.9,+0.61,-0.06,0,0,4,0,0,0,0,0,0,164,0,0,,Big-5-European-Leagues,Big5,2018-2019
9,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,29,1989,32,32,2880,32.0,45,1.41,164,124,73.8,7,12,13,9,28.1,4,2,1,1,33.3,Matches,2,4,3,46.2,0.27,+4.2,+0.13,187,460,40.7,554,128,50.9,42.7,251,70.9,55.4,388,39,10.1,21,0.66,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,84.2,90,32,0,,4,1.03,40,45,-5,-0.16,-0.49,44.7,45.4,-0.7,-0.02,+0.30,0,0,3,0,0,0,0,0,0,115,0,0,,Big-5-European-Leagues,Big5,2018-2019
10,Emil Audero,it ITA,GK,Sampdoria,it Serie A,21,1997,36,36,3240,36.0,51,1.42,142,98,69.0,14,7,15,11,30.6,8,7,1,0,12.5,Matches,2,6,1,51.8,0.32,+1.8,+0.05,144,428,33.6,863,186,32.1,31.8,295,51.2,41.9,389,33,8.5,25,0.69,15.0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,1.36,58,51,+7,+0.19,-0.81,48.4,51.6,-3.2,-0.09,-0.21,0,2,5,0,0,0,0,0,2,181,0,0,,Big-5-European-Leagues,Big5,2018-2019
11,Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3,3,270,3.0,5,1.67,11,6,54.5,0,1,2,1,33.3,0,0,0,0,,Matches,1,0,0,4.2,0.38,-0.8,-0.27,11,40,27.5,59,15,49.2,40.2,15,73.3,54.8,24,4,16.7,0,0.00,10.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,3,0,,26,0.33,1,5,-4,-1.33,-0.30,4.4,3.6,+0.8,+0.26,+1.01,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2018-2019
12,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33,33,2970,33.0,51,1.55,159,114,71.7,12,12,9,5,15.2,7,6,1,0,14.3,Matches,0,5,1,52.5,0.30,+2.5,+0.08,210,453,46.4,1047,183,32.5,32.6,242,46.7,42.9,298,25,8.4,44,1.33,16.8,0,1,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.6,0.6,0.00,0.02,0.02,0.00,0.02,90,97.1,90,33,0,,0,1.45,67,51,+16,+0.48,-1.52,71.2,50.2,+21.0,+0.64,+0.41,0,0,7,0,0,0,0,0,0,205,0,0,,Big-5-European-Leagues,Big5,2018-2019
13,Asmir BegoviÄ,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24,24,2160,24.0,47,1.96,102,58,55.9,8,3,13,5,20.8,2,2,0,0,0.0,Matches,0,6,2,37.7,0.36,-7.3,-0.30,134,339,39.5,471,120,44.8,39.7,185,69.2,54.0,232,23,9.9,9,0.38,13.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,63.2,90,24,0,,12,1.13,32,47,-15,-0.62,-0.70,34.0,34.0,0.0,0.00,+0.11,0,0,3,0,0,2,0,0,0,109,0,0,,Big-5-European-Leagues,Big5,2018-2019
14,Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,23,22,2057,22.9,38,1.66,94,60,62.8,4,6,12,4,18.2,5,3,2,0,40.0,Matches,0,3,1,31.9,0.30,-5.1,-0.22,91,237,38.4,459,105,31.6,33.3,159,57.9,46.4,226,18,8.0,6,0.26,12.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,60.2,90,22,1,77,11,0.78,20,38,-18,-0.79,-0.72,26.6,29.8,-3.1,-0.14,-0.45,0,1,2,0,0,0,0,0,1,119,0,0,,Big-5-European-Leagues,Big5,2018-2019
15,Walter BenÃ­tez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35,35,3150,35.0,29,0.83,141,115,80.9,15,10,10,16,45.7,5,2,3,0,60.0,Matches,0,5,1,40.3,0.27,+12.3,+0.35,170,402,42.3,837,199,27.2,31.0,306,56.9,45.5,371,17,4.6,13,0.37,12.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,3,1.57,29,29,0,0.00,+1.67,40.2,45.9,-5.8,-0.16,-0.50,0,0,4,0,0,0,0,0,0,161,0,0,,Big-5-European-Leagues,Big5,2018-2019
16,Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18,18,1620,18.0,26,1.44,64,43,60.9,9,3,6,5,27.8,2,1,0,1,0.0,Matches,1,5,3,22.3,0.34,+0.3,+0.02,90,214,42.1,347,94,32.0,33.5,129,79.8,55.3,144,20,13.9,16,0.89,15.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,47.4,90,18,0,,20,1.67,37,25,+12,+0.67,-0.28,28.9,19.9,+9.0,+0.50,-0.33,0,0,2,0,0,0,0,0,0,92,0,0,,Big-5-European-Leagues,Big5,2018-2019
17,Paul Bernardoni,fr FRA,GK,NÃ®mes,fr Ligue 1,21,1997,38,38,3420,38.0,58,1.53,177,122,69.5,15,8,15,10,26.3,5,4,1,0,20.0,Matches,0,4,0,60.5,0.32,+2.5,+0.07,248,716,34.6,823,162,57.2,44.9,290,84.5,60.5,289,21,7.3,20,0.53,14.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,90,100.0,90,38,0,,0,1.39,57,58,-1,-0.03,,47.9,55.8,-7.9,-0.21,,0,0,7,0,0,0,0,0,0,199,0,1,0.0,Big-5-European-Leagues,Big5,2018-2019
18,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1,1,90,1.0,0,0.00,1,1,100.0,0,1,0,1,100.0,0,0,0,0,,Matches,0,0,0,0.5,0.47,+0.5,+0.47,8,25,32.0,23,3,56.5,44.9,13,92.3,57.9,5,0,0.0,0,0.00,9.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,30,1.00,0,0,0,0.00,-0.30,0.4,1.1,-0.6,-0.64,-0.71,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2018-2019
19,Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7,7,630,7.0,20,2.86,38,18,50.0,1,2,4,0,0.0,3,1,1,1,50.0,Matches,0,1,0,17.8,0.43,-2.2,-0.31,68,147,46.3,178,33,51.7,42.1,67,82.1,57.6,71,6,8.5,5,0.71,13.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.4,90,7,0,,15,0.71,10,20,-10,-1.43,-0.24,7.3,15.8,-8.5,-1.21,-0.63,0,0,1,0,0,0,0,0,0,37,0,0,,Big-5-European-Leagues,Big5,2018-2019
20,RubÃ©n Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25,25,2250,25.0,40,1.60,106,70,66.0,7,6,12,6,24.0,5,4,0,1,0.0,Matches,2,3,0,36.7,0.32,-3.3,-0.13,170,450,37.8,593,113,47.9,42.0,220,75.5,59.9,247,9,3.6,25,1.00,17.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,65.8,90,25,0,,12,1.08,30,40,-10,-0.40,-0.48,30.7,38.9,-8.2,-0.33,+0.19,0,1,0,0,0,0,0,0,0,120,0,0,,Big-5-European-Leagues,Big5,2018-2019
21,Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12,12,1080,12.0,18,1.50,52,36,71.2,4,3,5,4,33.3,3,3,0,0,0.0,Matches,2,2,0,16.9,0.28,-1.1,-0.09,64,186,34.4,236,59,45.3,40.9,114,69.3,53.7,125,4,3.2,4,0.33,13.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,31.6,90,12,0,,26,1.25,20,18,+2,+0.17,+0.78,16.8,19.0,-2.2,-0.18,-0.21,0,0,0,0,0,0,0,0,0,61,0,0,,Big-5-European-Leagues,Big5,2018-2019
22,Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2,2,180,2.0,1,0.50,4,3,75.0,1,1,0,1,50.0,0,0,0,0,,Matches,0,0,0,1.3,0.33,+0.3,+0.15,9,32,28.1,37,9,45.9,41.3,17,88.2,64.9,26,0,0.0,1,0.50,15.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,30,2.00,2,1,+1,+0.50,+0.67,2.1,1.8,+0.4,+0.18,+0.16,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2018-2019
23,Yassine Bounou,ma MAR,GK,Girona,es La Liga,27,1991,32,32,2862,31.8,43,1.35,162,126,77.2,8,10,14,8,25.0,6,6,0,0,0.0,Matches,2,6,1,46.3,0.26,+4.3,+0.13,190,496,38.3,708,142,46.0,40.6,255,66.7,52.8,320,23,7.2,13,0.41,13.2,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,83.7,89,31,0,,1,1.06,33,43,-10,-0.31,+0.65,34.6,39.8,-5.2,-0.16,+0.92,0,0,3,0,0,0,0,0,0,133,1,0,100.0,Big-5-European-Leagues,Big5,2018-2019
24,Fabian Bredlow,de GER,GK,NÃ¼rnberg,de Bundesliga,23,1995,14,12,1127,12.5,28,2.24,60,32,55.0,2,3,7,2,16.7,3,1,1,1,50.0,Matches,0,2,0,18.8,0.30,-9.2,-0.74,65,200,32.5,350,43,40.6,37.0,115,50.4,47.8,107,4,3.7,6,0.48,12.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,36.9,90,12,1,47,19,0.64,10,30,-20,-1.60,-0.57,11.4,17.3,-5.9,-0.47,+0.31,0,0,3,0,0,0,0,0,0,79,0,0,,Big-5-European-Leagues,Big5,2018-2019
25,Gianluigi Buffon,it ITA,GK,Paris S-G,fr Ligue 1,40,1978,17,17,1530,17.0,18,1.06,61,47,72.1,13,1,3,6,35.3,2,1,1,0,50.0,Matches,1,2,3,17.1,0.25,+2.1,+0.12,43,74,58.1,299,75,13.0,23.8,103,34.0,35.1,103,4,3.9,12,0.71,15.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,44.7,90,17,0,,20,2.35,50,18,+32,+1.88,+0.07,41.8,16.4,+25.4,+1.49,+0.07,0,1,1,0,0,0,0,0,0,78,1,0,100.0,Big-5-European-Leagues,Big5,2018-2019
Rk,Player,Nation,Pos,Squad,Comp,Ag,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att,Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,Big-5-European-Leagues,Big5,2018-2019
26,Roman BÃ¼rki,ch SUI,GK,Dortmund,de Bundesliga,27,1990,32,32,2880,32.0,40,1.25,125,88,71.2,21,7,4,10,31.3,4,4,0,0,0.0,Matches,1,7,0,37.9,0.28,-2.1,-0.07,167,474,35.2,842,169,38.5,36.5,224,67.0,51.6,276,16,5.8,25,0.78,15.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.1,90,32,0,,0,2.19,75,40,+35,+1.09,+0.09,54.8,36.0,+18.7,+0.59,+0.49,0,0,10,0,0,0,0,0,0,189,0,0,,Big-5-European-Leagues,Big5,2018-2019
27,Ludovic Butelle,fr FRA,GK,Angers,fr Ligue 1,35,1983,36,36,3239,36.0,48,1.33,156,112,71.2,9,15,12,12,33.3,5,3,2,0,40.0,Matches,0,4,1,46.9,0.28,-0.1,0.00,259,599,43.2,694,170,54.2,43.4,277,80.5,55.6,372,33,8.9,34,0.94,14.9,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,94.7,90,35,0,,0,1.17,42,48,-6,-0.17,-0.66,45.5,45.2,+0.4,+0.01,-0.16,0,2,5,0,0,0,0,0,1,199,0,0,,Big-5-European-Leagues,Big5,2018-2019
28,David Button,eng ENG,GK,Brighton,eng Premier League,29,1989,4,4,360,4.0,5,1.25,16,12,81.3,1,1,2,1,25.0,2,2,0,0,0.0,Matches,0,0,0,5.0,0.20,0.0,0.00,27,88,30.7,72,10,75.0,53.3,34,100.0,70.0,36,1,2.8,1,0.25,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,4,0,,25,1.00,4,5,-1,-0.25,+0.46,2.6,5.7,-3.1,-0.76,-0.21,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2018-2019
29,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,36,1981,2,2,180,2.0,0,0.00,3,3,100.0,1,1,0,2,100.0,0,0,0,0,,Matches,0,0,0,0.4,0.14,+0.4,+0.20,14,26,53.8,47,9,29.8,31.1,16,75.0,48.9,18,4,22.2,0,0.00,8.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,36,2.00,2,0,+2,+1.00,+0.39,2.2,0.9,+1.3,+0.66,+0.06,0,0,0,0,0,0,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2018-2019
30,Rafael Cabral,br BRA,GK,Sampdoria,it Serie A,28,1990,2,2,180,2.0,1,0.50,2,2,50.0,1,1,0,2,100.0,0,0,0,0,,Matches,0,0,0,0.2,0.10,+0.2,+0.10,13,30,43.3,49,8,42.9,36.9,15,60.0,45.4,13,1,7.7,0,0.00,12.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,35,2.00,2,0,+2,+1.00,+0.81,1.4,1.1,+0.2,+0.12,+0.21,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2018-2019
31,Marc-AurÃ¨le Caillard,fr FRA,GK,Guingamp,fr Ligue 1,24,1994,21,21,1890,21.0,34,1.62,90,56,63.3,4,7,10,6,28.6,2,1,1,0,50.0,Matches,1,3,0,29.5,0.32,-4.5,-0.21,150,395,38.0,375,66,64.8,48.9,173,87.9,62.9,168,15,8.9,7,0.33,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,55.3,90,21,0,,13,0.90,16,34,-18,-0.86,+0.44,21.4,29.1,-7.7,-0.37,-0.22,0,0,5,0,0,0,0,0,0,92,0,0,,Big-5-European-Leagues,Big5,2018-2019
32,Yoan Cardinale,fr FRA,GK,Nice,fr Ligue 1,24,1994,3,3,270,3.0,6,2.00,12,7,58.3,0,1,2,0,0.0,1,1,0,0,0.0,Matches,0,0,0,3.3,0.21,-2.7,-0.89,1,1,100.0,56,17,1.8,22.5,7,0.0,23.7,24,3,12.5,3,1.00,16.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,3,0,,6,0.33,1,6,-5,-1.67,-1.67,4.0,3.0,+1.0,+0.33,+0.50,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2018-2019
33,Koen Casteels,be BEL,GK,Wolfsburg,de Bundesliga,26,1992,26,26,2295,25.5,39,1.53,121,86,71.1,11,6,9,8,30.8,5,4,1,0,20.0,Matches,3,2,0,44.0,0.34,+5.0,+0.19,217,477,45.5,991,150,36.8,37.7,200,56.0,50.1,243,28,11.5,23,0.90,14.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,75.0,88,25,0,,0,1.50,40,39,+1,+0.04,-1.25,34.1,35.6,-1.5,-0.06,-0.22,0,0,2,0,0,0,0,0,0,142,0,0,,Big-5-European-Leagues,Big5,2018-2019
34,Petr Äech,cz CZE,GK,Arsenal,eng Premier League,36,1982,7,7,585,6.5,9,1.38,35,26,74.3,5,0,2,2,28.6,0,0,0,0,,Matches,0,1,0,11.1,0.33,+2.1,+0.32,32,102,31.4,213,49,33.3,35.9,54,57.4,50.4,72,6,8.3,4,0.62,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,83,17.1,83,6,0,,29,2.14,12,9,+3,+0.46,-0.14,8.2,8.8,-0.5,-0.08,-0.22,0,0,2,0,0,0,0,0,0,36,0,0,,Big-5-European-Leagues,Big5,2018-2019
35,Leandro Chichizola,ar ARG,GK,Getafe,es La Liga,28,1990,1,1,90,1.0,1,1.00,1,0,0.0,1,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,0.7,0.68,-0.3,-0.32,9,23,39.1,23,3,87.0,57.4,3,100.0,77.7,6,1,16.7,2,2.00,17.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,37,3.00,2,1,+1,+1.00,+0.68,1.6,0.7,+0.9,+0.87,+0.79,0,0,1,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2018-2019
36,Jasper Cillessen,nl NED,GK,Barcelona,es La Liga,29,1989,3,3,270,3.0,4,1.33,13,10,76.9,1,1,1,1,33.3,1,1,0,0,0.0,Matches,0,0,0,4.2,0.25,+0.2,+0.06,14,24,58.3,90,15,18.9,27.5,25,28.0,32.1,32,1,3.1,6,2.00,18.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,3,0,,27,1.33,4,4,0,0.00,-1.54,3.9,4.2,-0.3,-0.10,-1.06,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2018-2019
