Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,xG Per Shot,Shots Total,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
2330,1,6re5keaha87h6kc01848h53ah,243956,21,26,Left Attacking Midfielder,Victor,Blasco,Victor Blasco,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,6,0.00,0,0,0.00,0,0,0,0,0,2,0,0,3,2,0,0,16,4,0,0,0,0,0.0%,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,11.1%,88.9%,4,4,0,5,0,4,0,18.3,1,0.0%,1,0.00,0,0,0,0,0,0,100.0%,0,0,0,0.00,0.00,0.00,0,0,-,0,HFX vs PAC,2019-06-01,4r43ebcbfop9iq513hqre6gdm,15376,6re5keaha87h6kc01848h53ah:1052394,HFX vs PAC (2019-06-01)
2330,1,8uqytik44ro3mbkz0s8m163xm,481762,27,25,Central Midfielder,Andre,Rampersad,A. Rampersad,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,5,3,0.00,0,0,0.04,0,0,0,1,1,1,0,0,1,0,0,0,16,2,0,0,1,2,-,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,9,0,45.5%,72.7%,4,1,3,1,3,7,0,13.5,0,50.0%,2,0.00,0,0,0,0,0,0,60.0%,2,0,0,0.00,0.00,0.00,1,0,-,0,HFX vs FOR,2019-05-04,4jopa68wp2k7cntkj4s506hka,15377,8uqytik44ro3mbkz0s8m163xm:1052378,HFX vs FOR (2019-05-04)
2330,1,awlwtcxwgucwrkpb5lmsqlzsa,481761,26,26,Left Midfielder,Kodai,Iida,K. Iida,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,8,0.00,0,0,0.05,0,0,0,1,1,1,0,0,3,1,0,0,16,2,0,0,0,0,-,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,6,0,18.2%,90.9%,4,6,0,6,0,5,0,16.8,0,0.0%,1,0.00,0,0,0,0,1,1,100.0%,0,0,0,0.00,0.00,0.00,1,0,-,0,CAV vs HFX,2019-05-25,4plypjjzuotlfysr9ym3f8woa,15381,awlwtcxwgucwrkpb5lmsqlzsa:1052390,CAV vs HFX (2019-05-25)
2330,1,205x3957n6t49iwmb5ztce25m,481579,74,19,Centre Forward,Tyler,Attardo,T. Attardo,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,1,2,0,9,0,7,0.65,2,0,0.06,2,0,0,1,1,1,0,0,3,0,0,0,16,13,1,0,1,2,33.3%,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,10,2,4,4,11.1%,77.8%,2,5,0,6,0,3,0,13.5,2,20.0%,10,0.00,9,0,2,2,0,0,0.0%,1,1,0,0.45,0.21,0.65,1,0,0.33,2,YRK vs VAL,2019-09-15,5e6552cfhize1wrtn1985u6p6,15382,205x3957n6t49iwmb5ztce25m:1052453,YRK vs VAL (2019-09-15)
2330,1,747hedu5glsgajsj7bcc7s8h5,428049,16,23,Second Striker,Nicolás,Galvis,N. Galvis,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,4,4,0.00,0,0,0.00,0,0,0,0,0,1,1,0,1,0,0,0,16,1,0,1,0,1,100.0%,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,9,1,30.0%,80.0%,7,1,0,1,1,8,0,16.4,0,-,0,0.00,0,0,0,0,0,0,66.7%,0,1,0,0.00,0.00,0.00,0,0,-,0,EDM vs VAL,2019-07-18,525ziqvbqa53quwa6mielukx6,6925,747hedu5glsgajsj7bcc7s8h5:1052418,EDM vs VAL (2019-07-18)
2330,1,ch0vd8g5cgce7fsamp5nwjbp,226900,31,25,Centre Forward,Dylan,Sacramento,D. Sacramento,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,5,0.06,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,8,0,22.2%,88.9%,4,3,1,3,1,5,0,14.6,0,-,0,0.00,0,0,0,0,0,0,50.0%,0,0,0,0.00,0.06,0.06,0,0,0.06,1,HFX vs VAL,2019-06-26,4wnipio218ipvoim5zm3ozq0a,15376,ch0vd8g5cgce7fsamp5nwjbp:1052404,HFX vs VAL (2019-06-26)
2330,1,ch0vd8g5cgce7fsamp5nwjbp,226900,37,25,Central Midfielder,Dylan,Sacramento,D. Sacramento,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,2,6,0.00,0,0,0.03,0,0,0,1,1,0,0,0,3,0,0,0,16,6,0,0,0,1,0.0%,1,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,10,0,30.0%,80.0%,4,3,1,4,1,5,0,15.6,1,33.3%,3,0.00,0,0,0,0,0,0,66.7%,1,0,0,0.00,0.00,0.00,1,0,-,0,VAL vs FOR,2019-09-13,5dgq85s1yv24xf4gel3wk02ui,15377,ch0vd8g5cgce7fsamp5nwjbp:1052450,VAL vs FOR (2019-09-13)
2330,1,11228m951oqcoir09sjjuep61,244374,20,22,Central Midfielder,Steven,Furlano,S. Furlano,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,2,5,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,16,1,1,2,0,3,100.0%,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,8,1,36.4%,63.6%,7,0,0,3,0,8,0,15.8,0,0.0%,1,0.00,0,0,0,0,1,1,25.0%,0,0,3,0.00,0.00,0.00,0,0,-,0,YRK vs PAC,2019-08-17,57b8spz8wxhzbj03rcqu6cktm,15380,11228m951oqcoir09sjjuep61:1052434,YRK vs PAC (2019-08-17)
2330,1,7dbeb4b7em8hmoc7e0begi1yi,481630,24,19,Right Attacking Midfielder,Marcus,Velado-Tsegaye,M. Velado-Tsegaye,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,8,1,0.00,0,0,0.00,0,0,0,0,0,1,0,0,1,1,0,0,16,1,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,7,0,36.4%,81.8%,5,1,3,1,4,6,0,14.2,0,-,0,0.00,0,0,0,0,0,0,50.0%,0,0,0,0.00,0.00,0.00,0,1,-,0,FOR vs EDM,2019-07-06,4ypbcugzi0b9jaqs2xkhvvv56,15377,7dbeb4b7em8hmoc7e0begi1yi:1052410,FOR vs EDM (2019-07-06)
2330,1,9eatc4jz3lvrdclqxj4k4980l,243860,22,26,Central Midfielder,Philippe,Lincourt-Joseph,P. Lincourt-Joseph,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,4,0.11,0,0,0.30,0,1,1,0,1,2,0,0,4,1,0,0,16,3,0,1,1,2,50.0%,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,7,0,57.1%,71.4%,3,2,0,3,0,4,0,16.1,1,100.0%,1,0.00,0,0,0,0,0,0,50.0%,0,1,1,0.00,0.11,0.11,1,0,0.11,1,PAC vs EDM,2019-09-14,5dn16vvqaa96vbba40es3uq22,15380,9eatc4jz3lvrdclqxj4k4980l:1052451,PAC vs EDM (2019-09-14)
2351,1,614w28s7cigyjam7f10hz9gwl,45750,61,32,Centre Forward,Tomi,Ameobi,T. Ameobi,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,2,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,5,0,0,0,15,4,1,0,0,1,100.0%,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,9,0,33.3%,44.4%,4,0,0,2,0,7,0,7.3,0,60.0%,5,0.00,0,0,0,0,0,0,0.0%,0,0,1,0.00,0.00,0.00,0,0,-,0,EDM vs HFX,2019-07-01,4xl9k0k5zmput7d3mb348balm,15376,614w28s7cigyjam7f10hz9gwl:1052407,EDM vs HFX (2019-07-01)
2351,1,614w28s7cigyjam7f10hz9gwl,45750,25,32,Centre Forward,Tomi,Ameobi,T. Ameobi,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,2,3,0.00,0,0,0.02,0,0,0,1,1,0,0,0,3,0,0,0,15,2,0,0,0,1,0.0%,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,37.5%,62.5%,3,2,0,3,1,4,0,12.4,1,100.0%,3,0.00,0,0,0,0,0,0,0.0%,1,0,0,0.00,0.00,0.00,1,0,-,0,HFX vs EDM,2019-09-02,5bq4jk75i9rlsdkao5607vo16,15376,614w28s7cigyjam7f10hz9gwl:1052445,HFX vs EDM (2019-09-02)
2351,1,79xw5l1zq2huxdmeod9t19nmd,128665,23,25,Left Attacking Midfielder,José,Escalante,J. Escalante,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,5,4,0.28,0,0,0.34,1,1,1,0,1,1,0,0,0,0,0,0,15,2,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,3,5,1,20.0%,90.0%,3,4,2,4,2,4,0,18.8,0,0.0%,1,0.00,9,0,1,0,1,2,100.0%,0,0,0,0.28,0.00,0.28,1,0,0.28,1,VAL vs CAV,2019-07-27,530lm3c4uulydfwbm4xgjk3my,15378,79xw5l1zq2huxdmeod9t19nmd:1052423,VAL vs CAV (2019-07-27)
2351,1,ewbf6v0sbw5mtcdt7zs2vq5ed,222983,12,27,Central Midfielder,Mauro,Eustaquio,M. Eustaquio,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,2,4,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,1,-,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,11,0,33.3%,50.0%,5,1,0,1,1,10,0,20.6,0,0.0%,1,0.00,0,0,0,0,0,1,25.0%,1,0,0,0.00,0.00,0.00,0,0,-,0,FOR vs CAV,2019-05-12,4m1cw8f5lec9czmckqvw6rwbu,15377,ewbf6v0sbw5mtcdt7zs2vq5ed:1052384,FOR vs CAV (2019-05-12)
2351,1,6r8emgp7oeom6yyibdb4g77c9,227780,25,23,Right Attacking Midfielder,David,Choinière,D. Choinière,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,12,3,6,0.32,0,0,0.00,1,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0.0%,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,1,16.7%,75.0%,6,3,0,3,1,8,0,13.2,1,-,0,0.00,10,0,1,0,0,0,50.0%,0,0,0,0.32,0.00,0.32,0,0,0.32,1,CAV vs FOR,2019-06-22,4vss0kvhfu78tzig6ibaksnl6,15381,6r8emgp7oeom6yyibdb4g77c9:1052402,CAV vs FOR (2019-06-22)
2351,1,6l4kyf7qchaomnurt2e2bk445,110525,58,30,Centre Forward,Randy,Edwini-Bonsu,R. Edwini-Bonsu,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,1,2,0.03,0,0,0.00,0,0,0,0,0,1,0,0,2,0,0,0,15,3,0,0,0,0,0.0%,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,7,1,28.6%,42.9%,1,2,0,3,0,4,0,13.2,1,0.0%,1,0.00,0,0,0,0,0,0,0.0%,0,0,0,0.00,0.03,0.03,0,0,0.03,1,EDM vs PAC,2019-05-12,4nd4fza6mmhp87jrctliuzz3e,15380,6l4kyf7qchaomnurt2e2bk445:1052385,EDM vs PAC (2019-05-12)
2351,1,6l4kyf7qchaomnurt2e2bk445,110525,23,30,Centre Forward,Randy,Edwini-Bonsu,R. Edwini-Bonsu,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,4,0.00,0,0,0.05,0,0,1,0,1,0,0,0,3,0,0,0,15,1,0,0,0,0,0.0%,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,33.3%,83.3%,1,4,0,4,0,2,0,22.6,1,-,0,0.00,0,0,0,0,3,5,50.0%,0,0,0,0.00,0.00,0.00,1,0,-,0,VAL vs EDM,2019-08-20,592lweqfjtzxi567zh14vv6ne,15378,6l4kyf7qchaomnurt2e2bk445:1052438,VAL vs EDM (2019-08-20)
2351,1,16q3kpp7uxqjn9993xd5woauh,213571,21,23,Right Attacking Midfielder,Diego,Gutiérrez,D. Gutiérrez,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,0,5,0.00,0,0,0.00,0,0,0,0,0,1,0,0,4,1,1,0,15,0,0,0,0,1,-,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,8,0,58.3%,41.7%,2,3,0,3,2,7,0,12.2,0,100.0%,3,0.00,0,0,0,0,0,0,28.6%,1,0,0,0.00,0.00,0.00,0,0,-,0,EDM vs VAL,2019-07-18,525ziqvbqa53quwa6mielukx6,6925,16q3kpp7uxqjn9993xd5woauh:1052418,EDM vs VAL (2019-07-18)
2351,1,4ux10kolns6m5lgd64wumjfth,197038,26,25,Central Midfielder,Louis,Béland-Goyette,L. Béland-Goyette,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,2,3,0.03,0,0,0.00,0,0,0,0,0,0,0,0,1,0,0,0,15,3,0,0,2,3,-,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,10,0,55.6%,55.6%,3,1,1,1,1,7,0,16.0,0,0.0%,1,0.00,27,0,0,0,0,0,60.0%,2,1,0,0.03,0.00,0.03,0,0,0.03,1,YRK vs VAL,2019-09-15,5e6552cfhize1wrtn1985u6p6,15382,4ux10kolns6m5lgd64wumjfth:1052453,YRK vs VAL (2019-09-15)
2351,1,7qctsydagkbx65ctb9wlw9n1l,247683,54,22,Central Midfielder,David,Norman Jr.,D. Norman,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,7,1,2,0.41,0,0,0.00,1,0,0,0,0,0,0,0,5,0,0,0,15,6,2,1,0,3,100.0%,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,4,8,1,42.9%,42.9%,2,0,1,0,1,6,0,10.0,0,40.0%,5,0.00,0,0,1,0,0,0,0.0%,2,1,0,0.00,0.41,0.41,0,1,0.21,2,CAV vs PAC,2019-09-22,5frccedgczakga77kz816gq5m,15381,7qctsydagkbx65ctb9wlw9n1l:1052456,CAV vs PAC (2019-09-22)
2351,1,7lqj7hx4na2kvl5doan797vmx,250776,22,26,Right Back,Dominick,Zator,D. Zator,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,1,2,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,3,-,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,62.5%,37.5%,1,1,1,1,1,6,0,22.7,0,0.0%,1,0.00,0,0,0,0,0,0,20.0%,3,0,0,0.00,0.00,0.00,0,1,-,0,CAV vs YRK,2019-08-22,58o6zzicprr1k9tfa96qsyo2y,15382,7lqj7hx4na2kvl5doan797vmx:1052437,CAV vs YRK (2019-08-22)
2351,1,1lg1214de42tia4tcv7rk3z6d,103949,45,28,Centre Attacking Midfielder,Oliver,Minatel,Oliver Minatel,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,11,1,2,0.00,0,0,0.05,0,0,1,0,1,0,0,0,3,0,0,0,15,6,0,1,0,1,100.0%,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,10,3,45.5%,27.3%,2,1,0,3,1,7,0,9.9,0,40.0%,5,0.00,0,0,0,0,0,0,20.0%,0,1,0,0.00,0.00,0.00,1,0,-,0,FOR vs CAV,2019-10-26,7exzoqwijjljpmysgu6cw2nai,15377,1lg1214de42tia4tcv7rk3z6d:2031831,FOR vs CAV (2019-10-26)
2351,1,6pi1u2mdt56ns3pqkdjp772s5,245004,20,25,Right Attacking Midfielder,Christopher Lenroy,Nanco,C. Nanco,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0.00,0,0,0.00,0,0,0,0,0,2,0,0,1,0,0,0,15,4,1,0,0,1,50.0%,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2,0,25.0%,100.0%,1,2,1,2,1,1,0,15.1,1,-,0,0.00,0,0,0,0,1,1,100.0%,1,0,0,0.00,0.00,0.00,0,0,-,0,HFX vs FOR,2019-09-18,584qg6tkjgokrqfqet8v0uulm,15376,6pi1u2mdt56ns3pqkdjp772s5:1052436,HFX vs FOR (2019-09-18)
2351,1,7ehcrcdv82ib5fkpo3498gpgp,244929,20,25,Left Back,Kwame,Awuah,K. Awuah,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0.00,0,0,0.15,0,0,0,2,2,2,0,0,4,1,0,0,15,3,1,1,0,2,100.0%,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,3,5,2,57.1%,100.0%,3,3,1,3,1,3,0,11.0,0,-,0,0.00,0,0,0,0,0,0,100.0%,1,0,1,0.00,0.00,0.00,2,0,-,0,PAC vs FOR,2019-07-13,504ga8r445cguj22b456s9k6i,15380,7ehcrcdv82ib5fkpo3498gpgp:1052414,PAC vs FOR (2019-07-13)
2351,1,c71o8hujd9joixq9ge68i4qg9,156664,34,25,Centre Forward,Nathan,Mavila,N. Mavila,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,4,0,0,0,15,2,0,2,1,4,50.0%,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,5,0,33.3%,83.3%,1,0,4,1,4,1,0,16.7,2,-,0,0.00,0,0,0,0,0,0,100.0%,2,2,0,0.00,0.00,0.00,0,0,-,0,YRK vs CAV,2019-06-26,4x5d9c3op0jd4zd5tk7w0lylm,15382,c71o8hujd9joixq9ge68i4qg9:1052405,YRK vs CAV (2019-06-26)
2351,1,80lmne42x8296d6zo8r23wd05,19992,63,34,Centre Forward,Michele,Paolucci,M. Paolucci,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,9,4,3,0.13,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,15,4,0,0,0,0,-,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,1,7,3,22.2%,77.8%,5,2,0,3,0,6,0,10.8,0,40.0%,5,0.00,15,0,0,0,0,0,50.0%,0,0,0,0.13,0.00,0.13,0,0,0.06,2,VAL vs FOR,2019-09-13,5dgq85s1yv24xf4gel3wk02ui,15377,80lmne42x8296d6zo8r23wd05:1052450,VAL vs FOR (2019-09-13)
