Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,xG Per Shot,Shots Total,Cross_Success_Percentage,Cross_Success_Percentage_Open_Play,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
590,1,7yablvquk5wpfy1hrwjoknj6d,225053,90,23,Goalkeeper,James,Pantemis,J. Pantemis,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,18,1,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,34,0,0,56.0%,76.0%,0,0,19,0,25,0,0,34.5,0,-,0,1.79,0,0,0,0,0,0,57.1%,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,7yablvquk5wpfy1hrwjoknj6d:2126228,VAL vs CAV (2020-08-16)
590,1,7yablvquk5wpfy1hrwjoknj6d,225053,90,23,Goalkeeper,James,Pantemis,J. Pantemis,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,27,11,2,0.00,0,0,0.03,0,0,0,1,1,0,0,0,0,0,0,0,34,0,0,0,0,1,-,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,5,0,0,0,34,0,0,70.4%,48.1%,0,0,13,0,27,0,0,41.8,0,-,0,2.14,0,0,0,0,0,0,26.3%,1,0,0,0.00,0.00,0.00,1,0,-,0,-,-,FOR vs VAL,2020-09-05,7utday42etwsaaqej3w9gmqz8,15377,7yablvquk5wpfy1hrwjoknj6d:2126266,FOR vs VAL (2020-09-05)
590,1,bxbh5i1uqhe22e2cft5x6fl2i,425644,45,21,Left Centre Back,Chrisnovic,N'Sa,C. N'Sa,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,28,15,6,0.00,0,0,0.00,0,0,0,0,0,1,0,0,3,0,0,0,34,0,0,0,0,2,-,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,19,14,0,60.7%,75.0%,8,1,12,1,15,12,0,26.6,0,100.0%,2,0.00,0,0,0,0,0,0,58.8%,1,1,0,0.00,0.00,0.00,0,1,-,0,-,-,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15380,bxbh5i1uqhe22e2cft5x6fl2i:2137187,HFX vs PAC (2020-09-16)
590,1,6rj6gpjhz8sk2405943kpii1h,167886,45,25,Central Midfielder,Dylan,Carreiro,D. Carreiro,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,8,11,0.00,0,0,0.00,0,0,0,0,0,3,0,0,4,2,0,0,34,0,0,1,0,2,100.0%,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,11,7,16,1,30.4%,82.6%,12,4,3,6,4,13,0,17.6,0,-,0,0.00,0,0,0,0,1,3,57.1%,1,1,0,0.00,0.00,0.00,0,0,-,0,0.0%,0.0%,VAL vs EDM,2020-08-29,7u70ahhsjfxqkqyoibw4kuql0,6925,6rj6gpjhz8sk2405943kpii1h:2126254,VAL vs EDM (2020-08-29)
590,1,7fcj29th1uv9jkhdh67tygeay,481562,27,25,Central Midfielder,Nico,Pasquotti,N. Pasquotti,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,2,12,0.03,0,0,0.30,0,1,0,1,1,6,0,0,6,4,0,0,34,1,0,1,0,1,100.0%,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,26,2,6,3,22.2%,77.8%,4,10,0,12,1,5,0,17.4,0,100.0%,1,0.00,23,0,0,0,3,3,25.0%,1,0,0,0.03,0.00,0.03,1,0,0.03,1,0.0%,0.0%,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,16614,7fcj29th1uv9jkhdh67tygeay:2126251,ATO vs CAV (2020-08-27)
590,1,c0bz7h3es1ym0n5he0l4ntzop,172568,90,24,Centre Forward,Jordan,Brown,J. Brown,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,17,3,12,0.18,0,0,0.00,0,0,0,0,0,4,1,1,4,1,0,0,34,10,1,1,0,3,66.7%,1,1,4,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20,1,13,6,17.6%,88.2%,7,8,0,8,0,9,0,15.1,1,33.3%,3,0.00,27,0,0,0,0,0,66.7%,1,1,1,0.15,0.04,0.18,0,0,0.05,4,-,-,CAV vs YRK,2020-09-05,7uw4ffr6e4epa23s5veyr3cpg,15382,c0bz7h3es1ym0n5he0l4ntzop:2126268,CAV vs YRK (2020-09-05)
590,1,58elvwym7gnql18liaoa6zo16,481627,45,25,Central Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,9,12,0.00,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,34,2,0,2,0,3,100.0%,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,4,26,0,20.8%,87.5%,18,2,1,2,2,20,0,13.5,0,50.0%,2,0.00,0,0,0,0,1,1,60.0%,1,1,1,0.00,0.00,0.00,0,1,-,0,0.0%,0.0%,ATO vs FOR,2020-08-30,7ufagyfpmg0q5miihyn7181ec,15377,58elvwym7gnql18liaoa6zo16:2126257,ATO vs FOR (2020-08-30)
602,1,bzfamx9nfvg0cwshyldxiea5l,229907,80,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,8,9,0.00,0,0,0.00,0,0,0,0,0,1,0,0,5,1,0,0,33,5,0,3,1,5,60.0%,1,1,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,6,14,1,40.0%,85.0%,8,4,5,6,5,9,0,18.4,2,100.0%,1,0.00,0,0,0,0,1,1,62.5%,1,2,2,0.00,0.00,0.00,0,0,-,0,0.0%,0.0%,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15376,bzfamx9nfvg0cwshyldxiea5l:2137188,FOR vs HFX (2020-09-19)
602,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,67,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,2,9,0,22,5,8,0.95,1,1,1.12,1,2,0,2,2,2,0,0,4,1,0,0,33,3,1,0,0,2,100.0%,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,1,15,4,36.4%,59.1%,8,5,0,11,0,11,0,12.1,0,66.7%,3,0.00,9,0,1,1,0,0,12.5%,1,1,0,0.95,0.00,0.95,1,0,0.24,4,-,-,CAV vs PAC,2020-08-30,7uiktgg1hzmxb1oky4wpsigwk,15381,am6blpv9h0wzsn8rjv1q0zpp1:2126258,CAV vs PAC (2020-08-30)
602,1,7pb4kdsbaj2dfwo99st2v7g7p,44082,65,32,Left Back,Arnold,Bouka Moutou,A. Bouka,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,17,3,6,0.00,0,0,0.00,0,0,0,0,0,2,0,0,5,0,0,0,33,5,1,1,1,3,100.0%,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,19,9,0,82.4%,52.9%,4,1,4,1,10,6,0,19.5,0,33.3%,3,0.00,0,0,0,0,2,2,42.9%,3,0,0,0.00,0.00,0.00,0,0,-,0,0.0%,0.0%,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,7pb4kdsbaj2dfwo99st2v7g7p:2126228,VAL vs CAV (2020-08-16)
602,1,1mg5xen2me6dsqu3b0lktvnbp,81402,82,31,Centre Forward,Marcus,Haber,M. Haber,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,23,7,11,0.27,0,0,0.00,1,0,0,0,0,0,0,0,4,0,0,0,33,10,1,0,0,1,50.0%,0,0,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,15,0,18,4,30.4%,78.3%,10,8,0,10,0,13,0,12.8,1,37.5%,8,0.00,13,0,1,0,3,3,42.9%,0,1,0,0.27,0.00,0.27,0,0,0.27,1,0.0%,0.0%,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15376,1mg5xen2me6dsqu3b0lktvnbp:2126244,CAV vs HFX (2020-08-24)
602,1,4ezd4d37kbb1249qd7bvi0dzp,208512,61,31,Central Midfielder,Jamar,Dixon,J. Dixon,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,24,5,13,0.00,0,0,0.03,0,0,0,1,1,0,0,0,4,0,0,0,33,6,2,1,0,4,100.0%,1,1,5,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,2,20,1,29.2%,75.0%,13,5,0,9,0,15,0,17.2,0,0.0%,1,0.00,0,0,0,0,0,0,57.1%,1,2,1,0.00,0.00,0.00,1,0,-,0,-,-,PAC vs VAL,2020-08-26,7tw47791fe2i850ddmt0nthqs,15378,4ezd4d37kbb1249qd7bvi0dzp:2126245,PAC vs VAL (2020-08-26)
602,1,8v158n3stjodma3bjlj4yg639,124576,90,30,Central Defender,Kareem,Moses,K. Moses,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,18,7,6,0.05,0,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,33,2,1,0,1,9,100.0%,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,16,16,1,61.1%,72.2%,10,0,3,0,6,12,0,27.4,0,33.3%,3,0.00,0,0,0,0,0,0,54.5%,7,2,0,0.00,0.05,0.05,0,0,0.05,1,-,-,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,15381,8v158n3stjodma3bjlj4yg639:2126240,EDM vs CAV (2020-08-21)
602,1,2zedqkn15thv6wx5xmgv48gd1,140123,45,30,Central Midfielder,Kyle Edward,Bekker,K. Bekker,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,27,17,5,0.00,0,0,0.00,0,0,0,0,0,1,0,0,3,1,0,0,33,2,0,1,1,2,50.0%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,24,0,22.2%,81.5%,16,2,4,2,5,20,0,16.9,1,100.0%,1,0.00,0,0,0,0,1,1,33.3%,0,1,1,0.00,0.00,0.00,0,0,-,0,0.0%,0.0%,YRK vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15382,2zedqkn15thv6wx5xmgv48gd1:2126246,YRK vs FOR (2020-08-26)
602,1,2zedqkn15thv6wx5xmgv48gd1,140123,61,30,Central Midfielder,Kyle Edward,Bekker,K. Bekker,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,2,19,8,7,0.12,1,0,0.00,0,0,0,0,0,0,0,0,3,0,0,0,33,2,1,1,2,4,100.0%,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,4,12,1,21.1%,78.9%,8,6,1,7,3,9,0,18.0,0,-,0,0.00,24,0,0,0,1,4,25.0%,0,3,1,0.12,0.00,0.12,0,0,0.04,3,25.0%,0.0%,FOR vs VAL,2020-09-05,7utday42etwsaaqej3w9gmqz8,15378,2zedqkn15thv6wx5xmgv48gd1:2126266,FOR vs VAL (2020-09-05)
602,1,bwozu57m3yt2hypmbqe1hlbyt,210152,67,23,Central Midfielder,Moses,Dyer,M. Dyer,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,15,6,8,0.15,0,0,0.00,0,0,0,0,0,5,1,0,7,3,0,0,33,5,0,1,1,2,100.0%,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,20,4,33.3%,93.3%,12,2,0,2,1,12,0,20.8,0,100.0%,1,0.00,11,0,0,0,0,0,80.0%,1,1,0,0.05,0.10,0.15,0,0,0.05,3,-,-,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,16614,bwozu57m3yt2hypmbqe1hlbyt:2126235,ATO vs VAL (2020-08-19)
602,1,db3mtdls95klppptl1n96ezf9,92442,55,30,Centre Forward,Kyle,Porter,K. Porter,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,28,9,13,0.00,0,0,0.09,0,0,1,0,1,0,0,0,0,0,0,0,33,1,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,22,0,14.3%,78.6%,17,4,1,5,1,22,0,20.3,0,0.0%,1,0.00,0,0,0,0,1,4,25.0%,0,0,0,0.00,0.00,0.00,1,0,-,0,25.0%,0.0%,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15376,db3mtdls95klppptl1n96ezf9:2126256,HFX vs YRK (2020-08-29)
602,1,upib1k4jf41nogwoduyqpw4p,202589,67,27,Left Winger,Jonathan,Grant,J. Grant,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,19,0,7,0.12,0,0,0.00,0,0,0,0,0,3,0,0,1,0,0,0,33,13,0,0,1,2,0.0%,1,1,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,23,5,5,2,57.9%,36.8%,3,4,0,11,3,5,0,14.3,3,50.0%,2,0.00,8,0,0,0,2,2,27.3%,1,0,1,0.12,0.00,0.12,0,0,0.12,1,0.0%,0.0%,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15376,upib1k4jf41nogwoduyqpw4p:2137188,FOR vs HFX (2020-09-19)
602,1,7yablvquk5wpfy1hrwjoknj6d,225053,90,23,Goalkeeper,James,Pantemis,J. Pantemis,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,23,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,33,0,0,29.2%,95.8%,0,0,23,0,24,0,0,23.2,0,-,0,0.37,0,0,0,0,0,0,85.7%,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,16614,7yablvquk5wpfy1hrwjoknj6d:2126235,ATO vs VAL (2020-08-19)
602,1,2xr4zmz44j3klssbanayqqy21,206339,90,29,Left Centre Back,Milovan,Kapor,M. Kapor,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,16,7,0.00,0,0,0.09,0,0,1,0,1,0,0,0,1,0,0,0,33,4,0,0,0,1,0.0%,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,28,4,1,50.0%,82.1%,3,1,19,1,24,3,0,26.2,2,50.0%,2,0.00,0,0,0,0,0,0,71.4%,1,0,0,0.00,0.00,0.00,1,1,-,0,-,-,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,15380,2xr4zmz44j3klssbanayqqy21:2126262,PAC vs ATO (2020-09-03)
602,1,zrowi3rzq9fndgtn1qozene1,421828,67,20,Left Attacking Midfielder,José,Hernández,J. Hernández,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,17,2,11,0.03,0,0,0.03,0,0,0,1,1,0,0,0,4,0,0,0,33,15,0,1,0,1,33.3%,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,14,0,19,1,29.4%,76.5%,8,5,0,6,0,11,0,11.1,2,25.0%,8,0.00,0,0,0,0,1,1,60.0%,0,1,0,0.00,0.03,0.03,1,0,0.03,1,0.0%,0.0%,CAV vs HFX,2020-09-12,cap8cqg4fk34voy1o310hy39w,15376,zrowi3rzq9fndgtn1qozene1:2137185,CAV vs HFX (2020-09-12)
602,1,5gyjio4tvbg4ahjzoass6lxey,442776,72,19,Right Midfielder,Ijah,Halley,I. Halley,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,19,4,10,0.04,0,0,0.08,0,0,0,1,1,6,1,0,4,1,0,0,33,9,0,0,0,0,0.0%,0,0,4,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,11,2,15.8%,73.7%,5,8,1,12,1,6,1,14.8,1,0.0%,1,0.00,14,1,0,0,1,1,0.0%,0,0,0,0.04,0.00,0.04,1,0,0.04,1,0.0%,0.0%,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15376,5gyjio4tvbg4ahjzoass6lxey:2126256,HFX vs YRK (2020-08-29)
602,1,999aky7w22iv11ny6d6w57g4q,481765,90,24,Goalkeeper,Christian,Oxner,C. Oxner,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,28,10,5,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,33,0,0,71.4%,53.6%,0,0,15,0,28,0,0,45.5,0,-,0,1.03,0,0,0,0,0,0,35.0%,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,EDM vs HFX,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,6925,999aky7w22iv11ny6d6w57g4q:2126249,EDM vs HFX (2020-08-27)
602,1,1i7a6katii8fnxncnyun4nyzt,243856,90,26,Left Centre Back,Jems,Geffrard,J. Geffrard,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,24,16,1,0.00,0,0,0.00,0,0,0,0,0,1,0,0,2,0,0,0,33,2,0,0,2,4,-,2,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,24,8,0,54.2%,70.8%,5,1,11,1,16,7,0,17.0,0,50.0%,4,0.00,0,0,0,0,0,0,61.5%,4,0,0,0.00,0.00,0.00,0,1,-,0,-,-,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,1i7a6katii8fnxncnyun4nyzt:2126261,VAL vs HFX (2020-09-02)
602,1,759r7l0y8jofaf394tnc7ytt6,481629,58,19,Right Attacking Midfielder,Prince,Amanda,P. Amanda,Edmonton,73xrv2025rnj0t3y9ayp83bec,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,15,5,5,0.05,0,0,0.00,0,0,0,0,0,3,0,0,7,1,0,0,33,4,0,3,2,5,100.0%,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,16,2,26.7%,66.7%,5,2,3,3,4,8,0,17.4,0,50.0%,2,0.00,16,0,0,0,0,0,50.0%,2,3,0,0.05,0.00,0.05,0,0,0.05,1,-,-,EDM vs YRK,2020-09-02,7ulatzc5xxyaiw5pmjxft1kb8,15382,759r7l0y8jofaf394tnc7ytt6:2126259,EDM vs YRK (2020-09-02)
