Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
712,Mohamed DrÃ¤ger,tn TUN,"MF,FW",Freiburg,de Bundesliga,21,1996,2,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,4,10,40.0,40,10,3,5,60.0,1,3,33.3,0,1,0.0,0.0,0,1,0,0,0,9,1,0,3,0,1,0,0,0,0,6,1,3,1,8,1,0,0,0,2,3,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,26.7,3,11,1,0,1,0,0,0,18,0,1,,0,0,13,0,2,3,17,12,70.6,3,26,1.7,,0,2,,1,1.00,1,1,0,0.00,+0.72,0.2,0.2,+0.1,+0.10,+0.38,0,2,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2017-2018
713,Aleksandar DragoviÄ,at AUT,DF,Leicester City,eng Premier League,26,1991,11,7,769,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,1,0,0.0,0.12,0.00,0.00,,7.8,0,0.13,-0.1,-0.1,298,348,85.6,6929,2116,71,83,85.5,147,164,89.6,77,96,80.2,0.0,0,17,0,0,20,319,29,0,26,15,1,0,0,0,0,257,37,54,52,246,19,21,2,1,1,11,2,2,0.23,2,0,0,0,0,0,0.00,0,0,0,0,0,0,10,3,10,0,0,5,35.7,9,36,41.4,52,32,3,2,13,28,51,0,449,51,3,0.0,0,0,215,0,0,1,242,234,96.7,1,70,22.5,,6,4,,18,1.09,10,14,-4,-0.47,-0.47,10.5,10.5,0.0,0.00,+0.06,0,7,0,0,0,82,17,10,63.0,Big-5-European-Leagues,Big5,2017-2018
714,Aleksandar DragoviÄ,at AUT,DF,Leverkusen,de Bundesliga,26,1991,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,19,23,82.6,386,139,3,6,50.0,15,15,100.0,1,2,50.0,0.0,0,1,0,0,1,22,1,0,4,0,0,0,0,0,0,21,0,2,5,17,1,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,40.0,4,1,0,0,1,0,1,0,27,1,0,,0,0,22,0,1,0,18,18,100.0,0,45,1.5,,0,1,,0,0.00,1,1,0,0.00,-0.42,1.3,2.0,-0.7,-1.47,-2.15,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2017-2018
715,BartÅomiej DrÄgowski,pl POL,GK,Fiorentina,it Serie A,19,1997,3,1,217,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,24,43,55.8,865,684,3,3,100.0,11,13,84.6,10,27,37.0,0.0,0,1,0,0,0,28,15,0,2,1,0,0,0,0,0,14,0,29,1,33,0,0,5,0,5,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,48,0,,0,0,24,0,0,0,16,16,100.0,0,72,6.3,,1,2,,33,0.00,3,8,-5,-2.07,-2.44,2.2,3.7,-1.6,-0.65,-1.10,0,3,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2017-2018
716,Boukary DramÃ©,sn SEN,"DF,MF",SPAL,it Serie A,32,1985,5,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,45,58,77.6,688,246,26,28,92.9,16,18,88.9,2,9,22.2,0.0,0,0,1,0,2,48,10,1,9,1,2,0,0,0,0,32,14,12,33,12,3,9,0,0,2,0,1,1,0.97,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,2,1,0,0,,0,3,37.5,5,3,0,0,2,3,1,0,65,4,0,0.0,1,0,32,0,0,0,40,34,85.0,1,19,2.8,,0,4,,10,1.00,0,3,-3,-2.84,-2.38,0.1,1.5,-1.4,-1.34,-0.77,0,0,0,0,0,15,1,1,50.0,Big-5-European-Leagues,Big5,2017-2018
717,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,23,1993,30,19,1702,18.9,4,5,4,0,0,1,0,0.21,0.26,0.48,0.21,0.48,3.2,3.2,4.3,7.5,0.17,0.23,0.40,0.17,0.40,Matches,23,10,43.5,1.22,0.53,0.17,0.40,13.2,0,0.14,+0.8,+0.8,1239,1361,91.0,20919,3993,590,624,94.6,493,528,93.4,121,157,77.1,+0.7,31,93,25,1,94,1316,45,4,241,29,24,31,0,0,0,1210,42,109,151,1182,17,8,1,6,6,28,13,79,4.17,67,2,4,1,3,17,0.90,15,0,1,1,0,0,15,10,4,6,5,5,17.9,23,57,27.7,48,102,56,0,19,42,4,0,1523,12,59,69.1,40,1,1178,19,22,25,1340,1231,91.9,130,57,49.8,,6,11,,3,2.50,62,18,+44,+2.33,+0.49,49.2,17.9,+31.3,+1.65,+0.30,0,18,0,0,0,112,3,2,60.0,Big-5-European-Leagues,Big5,2017-2018
718,Danny Drinkwater,eng ENG,MF,Chelsea,eng Premier League,27,1990,12,5,527,5.9,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.2,0.2,0.3,0.4,0.03,0.04,0.07,0.03,0.07,Matches,6,2,33.3,1.02,0.34,0.17,0.50,23.2,0,0.03,+0.8,+0.8,334,385,86.8,6205,1115,145,159,91.2,152,166,91.6,33,48,68.8,-0.3,4,33,3,0,22,381,4,3,47,11,5,0,0,0,0,305,36,44,67,305,8,0,1,2,1,13,5,10,1.71,9,0,1,0,0,0,0.00,0,0,0,0,0,0,16,10,4,11,1,5,29.4,12,44,29.3,51,82,17,0,8,26,8,0,444,7,7,100.0,3,1,304,0,5,3,369,335,90.8,27,44,15.4,,3,7,,8,2.17,10,7,+3,+0.51,-0.14,9.2,5.2,+4.0,+0.68,+0.11,0,10,0,0,0,54,4,2,66.7,Big-5-European-Leagues,Big5,2017-2018
719,Josip DrmiÄ,ch SUI,FW,M'Gladbach,de Bundesliga,24,1992,13,4,467,5.2,4,1,4,0,0,1,0,0.77,0.19,0.96,0.77,0.96,3.1,3.1,0.2,3.3,0.61,0.04,0.64,0.61,0.64,Matches,18,6,33.3,3.47,1.16,0.22,0.67,13.7,0,0.17,+0.9,+0.9,91,138,65.9,1318,173,48,66,72.7,33,43,76.7,6,17,35.3,+0.8,3,4,1,0,5,129,9,0,44,2,2,0,0,0,0,70,41,27,23,88,10,0,3,1,7,1,6,14,2.70,9,0,2,0,2,4,0.77,1,0,2,1,0,0,0,0,0,0,0,0,0.0,4,18,26.1,5,37,27,0,2,2,1,0,199,1,25,57.1,4,0,133,4,18,8,243,151,62.1,53,36,15.3,,1,9,,10,1.08,10,10,0,0.00,+0.17,8.8,12.4,-3.7,-0.71,-0.83,0,4,0,0,0,30,21,19,52.5,Big-5-European-Leagues,Big5,2017-2018
720,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,18,16,1440,16.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.03,0.00,0.03,0.03,0.03,Matches,6,1,16.7,0.37,0.06,0.00,0.00,9.2,0,0.08,-0.5,-0.5,504,685,73.6,10897,3745,141,168,83.9,264,324,81.5,93,166,56.0,0.0,0,39,4,2,44,631,54,0,104,12,3,0,0,0,0,397,101,187,530,34,67,30,5,3,17,10,22,6,0.37,5,1,0,0,0,0,0.00,0,0,0,0,0,0,29,20,22,7,0,18,48.6,19,72,37.9,128,48,14,0,22,42,75,1,851,86,11,83.3,6,0,459,1,6,12,454,435,95.8,11,80,47.1,,12,2,,12,0.89,14,27,-13,-0.81,-0.20,15.0,26.7,-11.7,-0.73,-0.52,0,11,0,0,1,201,32,30,51.6,Big-5-European-Leagues,Big5,2017-2018
721,Ãscar Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,1.0,0.09,0.00,0.09,0.09,0.09,Matches,6,1,16.7,0.55,0.09,0.00,0.00,12.1,0,0.16,-1.0,-1.0,374,497,75.3,8681,3195,99,111,89.2,182,217,83.9,93,163,57.1,0.0,0,16,2,0,19,480,17,0,81,12,0,0,0,0,0,297,47,153,114,319,47,0,0,1,19,7,6,5,0.45,4,0,0,0,1,0,0.00,0,0,0,0,0,0,9,6,6,3,0,3,30.0,7,19,42.2,31,12,2,0,3,16,35,0,565,69,6,100.0,2,0,328,0,1,0,322,317,98.4,4,90,28.9,,11,0,,5,1.27,10,14,-4,-0.36,-0.29,12.8,11.2,+1.5,+0.14,+0.38,0,7,0,0,0,133,21,8,72.4,Big-5-European-Leagues,Big5,2017-2018
722,RubÃ©n Duarte,es ESP,DF,AlavÃ©s,es La Liga,21,1995,24,24,2138,23.8,0,2,0,0,0,9,2,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.6,2.1,0.02,0.07,0.09,0.02,0.09,Matches,8,1,12.5,0.34,0.04,0.00,0.00,22.8,0,0.06,-0.5,-0.5,660,963,68.5,11820,5822,311,366,85.0,271,373,72.7,71,200,35.5,+0.4,18,41,21,8,62,748,215,1,153,22,36,1,0,0,0,394,177,392,545,87,100,209,2,14,30,12,25,34,1.43,27,1,0,5,0,2,0.08,0,0,0,0,2,0,54,29,32,19,3,18,36.7,31,83,24.1,213,99,33,1,63,84,51,0,1217,107,19,91.7,11,1,537,4,5,13,511,463,90.6,26,89,62.5,,21,0,,2,1.42,27,29,-2,-0.08,+0.48,25.1,30.0,-4.9,-0.21,+0.45,1,48,0,2,0,283,22,15,59.5,Big-5-European-Leagues,Big5,2017-2018
723,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,34,34,3020,33.6,3,3,3,0,0,6,0,0.09,0.09,0.18,0.09,0.18,2.2,2.2,5.6,7.8,0.07,0.17,0.23,0.07,0.23,Matches,44,11,25.0,1.31,0.33,0.07,0.27,22.0,5,0.05,+0.8,+0.8,1336,1938,68.9,25472,13801,583,681,85.6,534,690,77.4,199,491,40.5,-2.6,68,128,42,21,166,1502,436,3,280,77,156,77,0,0,0,958,271,709,232,1309,85,295,2,8,67,50,74,109,3.25,64,29,4,2,1,6,0.18,3,1,0,1,1,0,50,24,32,16,2,19,39.6,29,94,28.7,170,110,48,1,62,97,55,0,2289,100,48,68.1,33,0,1319,17,38,27,1276,1179,92.4,57,89,88.3,,30,0,,2,1.38,32,38,-6,-0.18,-0.40,38.4,34.5,+3.9,+0.12,+0.53,0,22,1,1,0,342,18,11,62.1,Big-5-European-Leagues,Big5,2017-2018
724,Martin DÃºbravka,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,195,342,57.0,6900,4891,23,23,100.0,90,91,98.9,82,228,36.0,0.0,0,8,0,0,0,211,131,0,18,2,0,0,0,0,0,128,6,208,17,275,0,0,34,0,6,5,1,2,0.17,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,,0,0,0,0,0,0,1,1,371,309,0,,0,0,167,0,0,0,131,128,97.7,0,90,31.6,,12,0,,1,1.58,15,11,+4,+0.33,+0.79,16.6,14.1,+2.5,+0.21,+0.62,0,0,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2017-2018
725,Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,17,9,744,8.3,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,1.3,1.3,0.3,1.7,0.16,0.04,0.20,0.16,0.20,Matches,8,3,37.5,0.97,0.36,0.13,0.33,17.5,0,0.17,-0.3,-0.3,248,308,80.5,3716,776,140,159,88.1,82,106,77.4,17,28,60.7,-0.3,2,21,3,0,19,302,6,1,56,2,5,0,0,0,0,200,64,44,36,241,19,0,4,0,3,8,7,14,1.69,10,0,4,0,0,1,0.12,1,0,0,0,0,0,14,11,6,7,1,3,17.6,14,54,25.8,31,131,47,0,14,20,5,0,426,9,7,78.9,17,0,289,3,23,14,363,282,77.7,39,44,24.3,,0,8,,9,1.06,9,6,+3,+0.36,+0.60,9.3,9.9,-0.7,-0.08,+0.15,0,23,0,0,0,79,11,24,31.4,Big-5-European-Leagues,Big5,2017-2018
726,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,37,37,3292,36.6,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,1.8,1.8,0.8,2.7,0.05,0.02,0.07,0.05,0.07,Matches,30,5,16.7,0.82,0.14,0.00,0.00,9.0,0,0.06,-1.8,-1.8,1045,1318,79.3,26139,7260,219,261,83.9,516,575,89.7,300,458,65.5,+0.2,5,35,3,1,33,1278,40,0,189,111,5,0,0,0,0,804,200,314,95,1004,114,4,8,2,36,27,9,15,0.41,9,0,0,2,1,2,0.05,1,0,0,0,1,0,42,25,29,13,0,12,38.7,19,59,31.9,132,48,5,3,22,96,368,6,1902,421,60,100.0,9,0,819,0,7,4,991,940,94.9,17,89,96.3,,35,0,,0,1.00,32,52,-20,-0.55,-0.55,34.7,50.3,-15.6,-0.43,-0.51,0,33,1,1,0,339,232,80,74.4,Big-5-European-Leagues,Big5,2017-2018
727,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,20,19,1602,17.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.8,0.01,0.03,0.05,0.01,0.05,Matches,3,0,0.0,0.17,0.00,0.00,,14.2,0,0.06,-0.2,-0.2,524,747,70.1,9604,4852,228,259,88.0,243,324,75.0,50,141,35.5,-0.6,7,54,7,3,54,584,163,1,103,9,18,0,0,0,0,323,153,271,490,21,52,155,1,3,9,19,24,10,0.56,9,0,0,0,0,0,0.00,0,0,0,0,0,0,34,18,29,5,0,16,59.3,11,61,30.3,124,63,14,0,32,65,126,1,978,98,4,,0,0,365,0,3,2,429,410,95.6,4,80,46.8,,17,1,,2,1.30,19,18,+1,+0.06,+0.50,22.3,24.4,-2.0,-0.11,+0.19,0,8,0,1,0,155,60,36,62.5,Big-5-European-Leagues,Big5,2017-2018
728,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,26,23,1947,21.6,0,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,2.4,2.4,3.0,5.4,0.11,0.14,0.25,0.11,0.25,Matches,41,10,24.4,1.90,0.46,0.00,0.00,21.7,0,0.06,-2.4,-2.4,561,788,71.2,11047,4273,243,301,80.7,221,292,75.7,92,165,55.8,-1.0,32,86,28,4,111,759,29,5,122,38,38,13,0,3,1,451,132,205,678,52,34,11,2,7,20,19,42,56,2.59,48,0,3,2,1,5,0.23,5,0,0,0,0,0,39,31,15,18,6,15,34.1,29,152,30.2,130,265,108,0,41,57,25,1,1083,47,53,64.4,43,2,781,7,42,48,846,703,83.1,119,75,56.9,,12,3,,6,1.27,14,30,-16,-0.74,+0.12,30.1,28.7,+1.5,+0.07,+0.16,0,38,0,0,0,194,20,21,48.8,Big-5-European-Leagues,Big5,2017-2018
729,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38,38,3420,38.0,1,1,1,0,0,7,0,0.03,0.03,0.05,0.03,0.05,2.8,2.8,0.4,3.2,0.07,0.01,0.08,0.07,0.08,Matches,29,9,31.0,0.76,0.24,0.03,0.11,10.5,0,0.10,-1.8,-1.8,1208,1506,80.2,30046,9215,317,350,90.6,548,598,91.6,330,529,62.4,+0.6,10,75,4,1,54,1454,52,0,215,146,7,0,0,0,0,945,174,387,78,1263,87,15,19,11,56,27,13,28,0.74,19,0,0,3,2,3,0.08,1,0,0,1,1,0,74,45,55,18,1,27,47.4,30,133,37.7,261,82,10,2,32,167,267,2,2058,339,41,80.0,13,0,1050,1,11,12,1071,1041,97.2,8,90,100.0,,38,0,,0,1.05,34,54,-20,-0.53,,37.2,52.6,-15.5,-0.41,,0,36,0,0,4,409,139,73,65.6,Big-5-European-Leagues,Big5,2017-2018
730,Maxime DupÃ©,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,10,16,62.5,499,407,1,1,100.0,2,2,100.0,7,13,53.8,0.0,0,0,0,0,0,8,8,0,0,1,0,0,0,0,0,3,0,13,0,15,0,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,1,0,23,20,0,,0,0,7,0,0,0,6,6,100.0,0,90,2.6,,1,0,,37,0.00,0,3,-3,-3.00,-2.95,1.2,1.9,-0.7,-0.68,-0.76,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2017-2018
731,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,28,1989,20,12,1030,11.4,3,3,0,3,4,5,0,0.26,0.26,0.52,0.00,0.26,3.4,0.3,2.9,3.2,0.29,0.26,0.55,0.03,0.28,Matches,9,3,33.3,0.79,0.26,0.00,0.00,27.7,0,0.04,-0.4,-0.3,367,540,68.0,6621,2515,174,211,82.5,125,178,70.2,55,108,50.9,+0.1,24,39,20,8,58,470,70,1,96,26,32,22,0,0,0,352,49,139,360,130,29,14,4,3,16,21,25,55,4.82,27,15,4,5,2,7,0.61,3,1,1,0,1,1,12,6,4,4,4,3,30.0,7,34,23.9,37,65,40,0,9,25,4,0,641,8,26,51.5,18,0,431,10,14,13,515,423,82.1,52,52,30.1,,2,8,,8,0.85,13,15,-2,-0.17,+0.35,16.8,13.8,+3.0,+0.26,+0.65,0,21,1,0,0,94,3,10,23.1,Big-5-European-Leagues,Big5,2017-2018
732,Riza Durmisi,dk DEN,"DF,MF",Betis,es La Liga,23,1994,24,23,2080,23.1,2,2,2,0,0,4,0,0.09,0.09,0.17,0.09,0.17,1.5,1.5,2.4,3.9,0.06,0.10,0.17,0.06,0.17,Matches,17,6,35.3,0.74,0.26,0.12,0.33,19.8,2,0.09,+0.5,+0.5,824,1053,78.3,14397,4155,350,392,89.3,400,481,83.2,65,151,43.0,-0.4,18,48,16,7,65,916,137,1,170,15,52,1,0,0,0,672,116,265,729,143,44,131,3,3,32,11,30,40,1.73,35,1,2,2,0,7,0.30,6,0,0,0,1,0,28,17,18,7,3,8,47.1,9,90,31.0,149,105,36,0,37,41,31,1,1231,65,40,72.2,13,0,832,8,20,12,852,775,91.0,72,87,60.8,,22,1,,11,1.42,39,48,-9,-0.39,-0.93,26.8,35.7,-8.8,-0.38,-0.34,0,15,0,0,0,158,3,9,25.0,Big-5-European-Leagues,Big5,2017-2018
733,Hugo Duro,es ESP,FW,Getafe,es La Liga,17,1999,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.45,0.00,0.45,0.45,0.45,Matches,1,1,100.0,4.09,4.09,0.00,0.00,14.9,0,0.10,-0.1,-0.1,6,6,100.0,66,9,5,5,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,5,0,1,4,2,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,33.3,1,2,3,0,1,0,0,0,9,0,1,,0,0,8,0,0,1,12,7,58.3,4,11,0.6,,0,2,,1,1.50,0,1,-1,-4.09,-4.36,0.3,0.2,+0.1,+0.62,+0.37,0,1,0,0,0,1,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
734,NoÃ« Dussenne,be BEL,DF,Crotone,it Serie A,25,1992,1,0,84,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.15,0.00,0.15,0.15,0.15,Matches,1,0,0.0,1.07,0.00,0.00,,7.1,0,0.14,-0.1,-0.1,8,18,44.4,196,128,1,2,50.0,4,6,66.7,3,9,33.3,0.0,0,1,1,0,1,16,2,0,1,1,0,0,0,0,0,7,1,10,2,13,2,1,0,2,1,0,2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,9,2,0,0,2,1,2,0,23,1,1,,0,0,9,0,0,0,6,5,83.3,0,84,2.5,,0,1,,0,0.00,0,2,-2,-2.14,-1.50,0.6,1.4,-0.8,-0.89,-0.30,0,4,0,0,0,7,0,2,0.0,Big-5-European-Leagues,Big5,2017-2018
735,Paulo Dybala,ar ARG,"MF,FW",Juventus,it Serie A,23,1993,33,26,2353,26.1,22,3,19,3,5,0,0,0.84,0.11,0.96,0.73,0.84,12.5,8.8,4.6,13.4,0.48,0.18,0.65,0.34,0.51,Matches,109,40,36.7,4.17,1.53,0.17,0.48,20.6,18,0.08,+9.5,+10.2,1107,1318,84.0,20476,4477,516,585,88.2,413,466,88.6,158,223,70.9,-1.6,56,80,39,8,107,1187,131,1,206,78,41,63,3,16,4,973,187,158,1139,136,19,9,13,4,16,19,41,144,5.50,70,27,14,20,2,15,0.57,8,3,2,0,2,0,20,16,5,10,5,6,17.1,29,102,25.0,44,193,171,0,26,33,4,0,1749,7,110,57.5,80,6,1402,22,78,65,1616,1375,85.1,236,71,68.8,,17,7,,1,2.42,61,19,+42,+1.61,-0.08,43.2,21.2,+22.0,+0.84,+0.08,0,16,1,0,0,149,2,9,18.2,Big-5-European-Leagues,Big5,2017-2018
736,Nathan Dyer,eng ENG,"MF,FW",Swansea City,eng Premier League,29,1987,24,16,1307,14.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.8,1.6,0.05,0.05,0.11,0.05,0.11,Matches,10,2,20.0,0.69,0.14,0.00,0.00,20.9,0,0.08,-0.8,-0.8,425,551,77.1,5812,1176,287,329,87.2,112,150,74.7,13,35,37.1,-0.8,9,18,16,2,31,542,9,0,100,8,27,0,0,0,0,425,81,45,109,411,12,5,8,1,10,23,25,25,1.72,18,0,2,3,1,1,0.07,0,0,0,1,0,0,18,11,5,10,3,7,25.0,21,79,20.6,99,176,109,0,18,33,2,0,729,8,35,54.2,29,2,582,6,34,39,748,538,71.9,76,54,38.2,,3,8,,7,1.08,12,20,-8,-0.55,+0.30,13.1,21.5,-8.4,-0.58,+0.30,0,17,0,0,0,115,7,46,13.2,Big-5-European-Leagues,Big5,2017-2018
737,Edin DÅ¾eko,ba BIH,FW,Roma,it Serie A,31,1986,36,33,3018,33.5,16,3,16,0,0,6,0,0.48,0.09,0.57,0.48,0.57,20.2,20.2,4.2,24.4,0.60,0.13,0.73,0.60,0.73,Matches,161,55,34.2,4.80,1.64,0.10,0.29,12.8,0,0.13,-4.2,-4.2,547,794,68.9,10300,1995,257,366,70.2,177,251,70.5,99,129,76.7,-1.2,45,63,27,1,68,746,48,4,189,29,19,1,0,0,0,488,172,134,136,529,63,1,18,8,12,25,39,112,3.34,84,1,13,6,0,9,0.27,7,0,1,1,0,0,19,10,1,8,10,5,27.8,13,111,26.5,14,141,264,0,11,21,35,0,1240,37,248,69.6,50,2,853,22,89,67,1598,961,60.1,434,84,88.2,,29,3,,1,1.97,55,23,+32,+0.95,+0.73,61.4,35.8,+25.5,+0.76,-0.13,0,34,1,0,0,134,88,57,60.7,Big-5-European-Leagues,Big5,2017-2018
738,Blerim DÅ¾emaili,ch SUI,MF,Bologna,it Serie A,31,1986,15,14,1193,13.3,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.11,0.07,0.11,Matches,13,8,61.5,0.98,0.60,0.08,0.13,20.6,0,0.07,+0.1,+0.1,386,491,78.6,6624,1794,195,240,81.3,143,169,84.6,40,61,65.6,-0.5,9,33,17,0,46,463,28,4,89,11,3,0,0,0,0,356,67,68,87,364,24,9,1,3,9,10,20,19,1.43,15,0,1,1,0,2,0.15,1,0,0,1,0,0,30,19,9,16,5,11,33.3,22,66,27.2,75,121,47,0,16,34,13,0,636,21,27,52.9,12,0,458,1,24,21,536,448,83.6,62,80,34.9,,11,1,,1,0.93,13,14,-1,-0.08,+0.37,13.7,16.5,-2.9,-0.22,+0.34,0,12,0,0,0,86,7,6,53.8,Big-5-European-Leagues,Big5,2017-2018
739,FÃ©lix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,23,16,1522,16.9,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.7,0.7,0.3,1.0,0.04,0.02,0.06,0.04,0.06,Matches,9,5,55.6,0.53,0.30,0.11,0.20,13.8,1,0.08,+0.3,+0.3,540,724,74.6,11139,4152,171,209,81.8,267,335,79.7,96,158,60.8,-0.3,4,38,3,1,35,676,48,0,134,15,11,1,0,0,0,463,48,213,131,426,97,40,3,2,27,15,18,10,0.59,8,1,0,0,0,3,0.18,2,0,0,1,0,0,18,8,10,8,0,7,38.9,11,46,34.8,84,43,5,0,20,52,63,1,881,97,10,66.7,5,0,451,1,1,5,428,416,97.2,13,66,44.5,,16,7,,13,1.17,21,33,-12,-0.71,-0.76,20.2,29.0,-8.8,-0.52,-0.56,0,14,0,1,0,216,31,12,72.1,Big-5-European-Leagues,Big5,2017-2018
